sample,voltage,label
196271,0.44150940971364655,sawtooth
196272,0.45252569742925214,sawtooth
196273,0.4245145885809062,sawtooth
196274,0.46052430696221625,sawtooth
196275,0.5100926638854053,sawtooth
196276,0.548469829,sawtooth
196277,0.5859041586745192,sawtooth
196278,0.521208085,sawtooth
196279,0.6166138091182937,sawtooth
196280,0.622366159,sawtooth
196281,0.610552211,sawtooth
196282,0.6340712585239552,sawtooth
196283,0.7045697566857545,sawtooth
196284,0.7250277443742886,sawtooth
196285,0.743208924,sawtooth
196286,0.7614514722945621,sawtooth
196287,0.7768856860795379,sawtooth
196288,0.7144201388674445,sawtooth
196289,0.7649952475264232,sawtooth
196290,0.8014373265790973,sawtooth
196291,0.854739875,sawtooth
196292,0.8103950317416804,sawtooth
196293,0.8373637034812007,sawtooth
196294,0.8496259964373067,sawtooth
196295,0.9452442746088017,sawtooth
196296,0.877354782,sawtooth
196297,0.9073443963126339,sawtooth
196298,0.959124015,sawtooth
196299,0.9449922709517162,sawtooth
196300,-1.004867264,sawtooth
196301,-0.995032783,sawtooth
196302,-0.930709042,sawtooth
196303,-0.984434341,sawtooth
196304,-0.941112084,sawtooth
196305,-0.876009905,sawtooth
196306,-0.885572755,sawtooth
196307,-0.884013279,sawtooth
196308,-0.86067556,sawtooth
196309,-0.772524124,sawtooth
196310,-0.756354807,sawtooth
196311,-0.813397118,sawtooth
196312,-0.773461996,sawtooth
196313,-0.756691937,sawtooth
196314,-0.734562326,sawtooth
196315,-0.697589189,sawtooth
196316,-0.677742807,sawtooth
196317,-0.612435537,sawtooth
196318,-0.603097522,sawtooth
196319,-0.570778728,sawtooth
196320,-0.580531746,sawtooth
196321,-0.606489501,sawtooth
196322,-0.527454868,sawtooth
196323,-0.511777268,sawtooth
196324,-0.561220114,sawtooth
196325,-0.508725461,sawtooth
196326,-0.443863341,sawtooth
196327,-0.451444015,sawtooth
196328,-0.460459723,sawtooth
196329,-0.468708371,sawtooth
196330,-0.407063337,sawtooth
196331,-0.342737361,sawtooth
196332,-0.373110333,sawtooth
196333,-0.374435099,sawtooth
196334,-0.331039065,sawtooth
196335,-0.29720518,sawtooth
196336,-0.315171317,sawtooth
196337,-0.226549628,sawtooth
196338,-0.280961694,sawtooth
196339,-0.191816724,sawtooth
196340,-0.229109628,sawtooth
196341,-0.178332567,sawtooth
196342,-0.187677674,sawtooth
196343,-0.183692298,sawtooth
196344,-0.102184329,sawtooth
196345,-0.089737473,sawtooth
196346,-0.043198586,sawtooth
196347,-0.108742937,sawtooth
196348,-0.030547402,sawtooth
196349,-0.040286941,sawtooth
196350,-0.028092525,sawtooth
196351,0.014706730883680373,sawtooth
196352,0.081057313,sawtooth
196353,0.022665729,sawtooth
196354,0.069019533,sawtooth
196355,0.12869666884756933,sawtooth
196356,0.15179035202700306,sawtooth
196357,0.1600804568075644,sawtooth
196358,0.11233900387128608,sawtooth
196359,0.14864977503630197,sawtooth
196360,0.1872440619819333,sawtooth
196361,0.2030753301135705,sawtooth
196362,0.272134398,sawtooth
196363,0.23270537278169418,sawtooth
196364,0.25217008905385974,sawtooth
196365,0.3435818913792765,sawtooth
196366,0.3128116143658565,sawtooth
196367,0.32579767137854065,sawtooth
196368,0.37449768411229106,sawtooth
196369,0.3861823439992557,sawtooth
196370,0.4076534175013884,sawtooth
196371,0.4439773806143064,sawtooth
196372,0.4470652383523003,sawtooth
196373,0.4221578483590136,sawtooth
196374,0.5068923666855332,sawtooth
196375,0.4760749078084715,sawtooth
196376,0.5241090594791952,sawtooth
196377,0.5538710892535311,sawtooth
196378,0.6019447773982697,sawtooth
196379,0.5797018310599763,sawtooth
196380,0.5725964055882923,sawtooth
196381,0.6561573831834518,sawtooth
196382,0.6543934969376216,sawtooth
196383,0.6606944407186378,sawtooth
196384,0.7027341514363487,sawtooth
196385,0.7489116440704873,sawtooth
196386,0.6841281779208497,sawtooth
196387,0.7072955344098132,sawtooth
196388,0.7951419671463922,sawtooth
196389,0.8258544863560338,sawtooth
196390,0.7854441888683565,sawtooth
196391,0.7793831715904622,sawtooth
196392,0.7941141521093676,sawtooth
196393,0.8849537297353054,sawtooth
196394,0.8693158547963102,sawtooth
196395,0.9355050203109714,sawtooth
196396,0.9667571132981959,sawtooth
196397,0.9185176441749312,sawtooth
196398,0.9124338757250805,sawtooth
196399,0.9488827886291017,sawtooth
196400,-1.024456549,sawtooth
196401,-0.994767028,sawtooth
196402,-0.997818145,sawtooth
196403,-0.905880225,sawtooth
196404,-0.954831554,sawtooth
196405,-0.948774635,sawtooth
196406,-0.914820717,sawtooth
196407,-0.87389923,sawtooth
196408,-0.814699686,sawtooth
196409,-0.773492923,sawtooth
196410,-0.823919883,sawtooth
196411,-0.779524026,sawtooth
196412,-0.788161192,sawtooth
196413,-0.781769943,sawtooth
196414,-0.755011969,sawtooth
196415,-0.736846185,sawtooth
196416,-0.658015126,sawtooth
196417,-0.681233206,sawtooth
196418,-0.662611519,sawtooth
196419,-0.644744545,sawtooth
196420,-0.563919015,sawtooth
196421,-0.532295769,sawtooth
196422,-0.600551326,sawtooth
196423,-0.581937491,sawtooth
196424,-0.517574114,sawtooth
196425,-0.472298783,sawtooth
196426,-0.469817818,sawtooth
196427,-0.420785841,sawtooth
196428,-0.428680228,sawtooth
196429,-0.394429273,sawtooth
196430,-0.404191099,sawtooth
196431,-0.409218852,sawtooth
196432,-0.406233136,sawtooth
196433,-0.30426135,sawtooth
196434,-0.28644773,sawtooth
196435,-0.299218127,sawtooth
196436,-0.252737713,sawtooth
196437,-0.297952041,sawtooth
196438,-0.272318313,sawtooth
196439,-0.187327253,sawtooth
196440,-0.23245369,sawtooth
196441,-0.21380189,sawtooth
196442,-0.208678775,sawtooth
196443,-0.130966151,sawtooth
196444,-0.121792126,sawtooth
196445,-0.080503358,sawtooth
196446,-0.120151329,sawtooth
196447,-0.083386854,sawtooth
196448,-0.018448591,sawtooth
196449,-0.00098151,sawtooth
196450,0.003797759,sawtooth
196451,0.009688906,sawtooth
196452,0.053782665,sawtooth
196453,0.029744774183451825,sawtooth
196454,0.067551555,sawtooth
196455,0.050868113473928986,sawtooth
196456,0.091077212,sawtooth
196457,0.16979407531529994,sawtooth
196458,0.20550690834790208,sawtooth
196459,0.1631695304094855,sawtooth
196460,0.21502152401011004,sawtooth
196461,0.2533485248780386,sawtooth
196462,0.25907480805252325,sawtooth
196463,0.24808891138523653,sawtooth
196464,0.23573811974585612,sawtooth
196465,0.3213912939509539,sawtooth
196466,0.27652739484652855,sawtooth
196467,0.386371926,sawtooth
196468,0.33878814092871345,sawtooth
196469,0.34772975168854625,sawtooth
196470,0.3952566161573139,sawtooth
196471,0.41276195175802155,sawtooth
196472,0.45680745392743094,sawtooth
196473,0.45208934,sawtooth
196474,0.5051298937269811,sawtooth
196475,0.5257917732880788,sawtooth
196476,0.5165859164732463,sawtooth
196477,0.5750666267898781,sawtooth
196478,0.5949615705383963,sawtooth
196479,0.534026663,sawtooth
196480,0.6129490053715242,sawtooth
196481,0.6609023555163982,sawtooth
196482,0.6169254175144161,sawtooth
196483,0.6579381837027123,sawtooth
196484,0.6375384406852466,sawtooth
196485,0.6554115536757186,sawtooth
196486,0.7559605039557115,sawtooth
196487,0.7186057166091463,sawtooth
196488,0.7797289729760095,sawtooth
196489,0.7656622401159998,sawtooth
196490,0.8034440286637127,sawtooth
196491,0.8069664883882318,sawtooth
196492,0.8100014090043002,sawtooth
196493,0.8309760260426953,sawtooth
196494,0.8820518520628853,sawtooth
196495,0.859557723,sawtooth
196496,0.914205504,sawtooth
196497,0.9578947628751261,sawtooth
196498,0.9703432446563294,sawtooth
196499,0.9460465197615465,sawtooth
196500,1.0204837382645655,sawtooth
196501,-0.934729121,sawtooth
196502,-0.939180658,sawtooth
196503,-0.907558903,sawtooth
196504,-0.909909209,sawtooth
196505,-0.856685785,sawtooth
196506,-0.881877872,sawtooth
196507,-0.837230347,sawtooth
196508,-0.828408958,sawtooth
196509,-0.823679885,sawtooth
196510,-0.775848879,sawtooth
196511,-0.735105076,sawtooth
196512,-0.808595083,sawtooth
196513,-0.695732092,sawtooth
196514,-0.716550937,sawtooth
196515,-0.668575892,sawtooth
196516,-0.702151459,sawtooth
196517,-0.617383273,sawtooth
196518,-0.660460897,sawtooth
196519,-0.64954772,sawtooth
196520,-0.631255108,sawtooth
196521,-0.619290991,sawtooth
196522,-0.60474551,sawtooth
196523,-0.538390487,sawtooth
196524,-0.530748832,sawtooth
196525,-0.538206681,sawtooth
196526,-0.484862832,sawtooth
196527,-0.475521541,sawtooth
196528,-0.436143075,sawtooth
196529,-0.388938036,sawtooth
196530,-0.384091802,sawtooth
196531,-0.353753481,sawtooth
196532,-0.316442993,sawtooth
196533,-0.312502962,sawtooth
196534,-0.332388563,sawtooth
196535,-0.327439139,sawtooth
196536,-0.323178494,sawtooth
196537,-0.256378641,sawtooth
196538,-0.242708628,sawtooth
196539,-0.172175064,sawtooth
196540,-0.244154668,sawtooth
196541,-0.218740248,sawtooth
196542,-0.144633859,sawtooth
196543,-0.183783295,sawtooth
196544,-0.086325334,sawtooth
196545,-0.14274213,sawtooth
196546,-0.038392167,sawtooth
196547,-0.10982587,sawtooth
196548,-0.088165849,sawtooth
196549,0.016175569,sawtooth
196550,0.021055603811397886,sawtooth
196551,0.064921405,sawtooth
196552,-0.006607825,sawtooth
196553,0.027710837980975733,sawtooth
196554,0.054826944,sawtooth
196555,0.10393057175435341,sawtooth
196556,0.14321573306420224,sawtooth
196557,0.18965735602393613,sawtooth
196558,0.11576883312771633,sawtooth
196559,0.19516462179160707,sawtooth
196560,0.213878655,sawtooth
196561,0.25913473463375264,sawtooth
196562,0.2540383907083406,sawtooth
196563,0.2451958707377836,sawtooth
196564,0.27529192454424156,sawtooth
196565,0.30418332629013134,sawtooth
196566,0.3049689525340101,sawtooth
196567,0.3739242736753035,sawtooth
196568,0.3822876000025165,sawtooth
196569,0.404682601,sawtooth
196570,0.3900897500115625,sawtooth
196571,0.4509458864061142,sawtooth
196572,0.46955870843311365,sawtooth
196573,0.44886463926345754,sawtooth
196574,0.5096232131026498,sawtooth
196575,0.5257087009444202,sawtooth
196576,0.5396215352279422,sawtooth
196577,0.568885939,sawtooth
196578,0.5902943606611436,sawtooth
196579,0.5544690430219152,sawtooth
196580,0.5612893024499992,sawtooth
196581,0.6221165864238644,sawtooth
196582,0.6886262080069881,sawtooth
196583,0.6687083233363647,sawtooth
196584,0.7296620034622524,sawtooth
196585,0.7060918357116215,sawtooth
196586,0.6958925659415757,sawtooth
196587,0.7636333595657755,sawtooth
196588,0.7697290145331472,sawtooth
196589,0.7643249338661934,sawtooth
196590,0.8176727315250781,sawtooth
196591,0.8113897214244761,sawtooth
196592,0.821346569,sawtooth
196593,0.8703553386686346,sawtooth
196594,0.8384390599560292,sawtooth
196595,0.8816905105762053,sawtooth
196596,0.9634850364155982,sawtooth
196597,0.9421469557897063,sawtooth
196598,0.9919223855464426,sawtooth
196599,0.9607284382069321,sawtooth
196600,-0.992241803,sawtooth
196601,-0.982124037,sawtooth
196602,-0.968355824,sawtooth
196603,-0.89227104,sawtooth
196604,-0.876381117,sawtooth
196605,-0.895130291,sawtooth
196606,-0.862083137,sawtooth
196607,-0.899659908,sawtooth
196608,-0.848273475,sawtooth
196609,-0.778697112,sawtooth
196610,-0.751456039,sawtooth
196611,-0.754496221,sawtooth
196612,-0.725346402,sawtooth
196613,-0.776025489,sawtooth
196614,-0.724356881,sawtooth
196615,-0.696981809,sawtooth
196616,-0.727185151,sawtooth
196617,-0.679898556,sawtooth
196618,-0.632299686,sawtooth
196619,-0.622293611,sawtooth
196620,-0.602209643,sawtooth
196621,-0.613113964,sawtooth
196622,-0.552535723,sawtooth
196623,-0.490989018,sawtooth
196624,-0.568528169,sawtooth
196625,-0.52290664,sawtooth
196626,-0.495463067,sawtooth
196627,-0.432767267,sawtooth
196628,-0.452690768,sawtooth
196629,-0.469988112,sawtooth
196630,-0.429113089,sawtooth
196631,-0.406835616,sawtooth
196632,-0.369906338,sawtooth
196633,-0.357854738,sawtooth
196634,-0.324338879,sawtooth
196635,-0.27038569,sawtooth
196636,-0.302532976,sawtooth
196637,-0.294291991,sawtooth
196638,-0.235595482,sawtooth
196639,-0.183679822,sawtooth
196640,-0.209369559,sawtooth
196641,-0.133908424,sawtooth
196642,-0.110488287,sawtooth
196643,-0.123734025,sawtooth
196644,-0.169005208,sawtooth
196645,-0.128073114,sawtooth
196646,-0.071753711,sawtooth
196647,-0.06096069,sawtooth
196648,-0.067977014,sawtooth
196649,0.005668653,sawtooth
196650,-0.024166121,sawtooth
196651,0.047598897,sawtooth
196652,-0.008272024,sawtooth
196653,0.053488337451180444,sawtooth
196654,0.11475225894353647,sawtooth
196655,0.07466712,sawtooth
196656,0.13908719236010375,sawtooth
196657,0.11704504809879443,sawtooth
196658,0.19509081153391977,sawtooth
196659,0.1525432418120717,sawtooth
196660,0.2125254632610071,sawtooth
196661,0.23795531483473556,sawtooth
196662,0.2778816429873722,sawtooth
196663,0.2590170062272617,sawtooth
196664,0.27031410942345774,sawtooth
196665,0.2699300866256139,sawtooth
196666,0.3126407883685707,sawtooth
196667,0.3301849029129466,sawtooth
196668,0.3149919866614654,sawtooth
196669,0.40690712684908154,sawtooth
196670,0.35232354386996034,sawtooth
196671,0.46678378375203333,sawtooth
196672,0.4007787802595024,sawtooth
196673,0.46192853711726767,sawtooth
196674,0.5018440801851026,sawtooth
196675,0.5415056377045022,sawtooth
196676,0.5636802033965731,sawtooth
196677,0.4911387939226067,sawtooth
196678,0.5501338257102208,sawtooth
196679,0.6165678669561531,sawtooth
196680,0.600439988,sawtooth
196681,0.6372295034333769,sawtooth
196682,0.6142771794683662,sawtooth
196683,0.6843612471453123,sawtooth
196684,0.7166453677361845,sawtooth
196685,0.6699773534311967,sawtooth
196686,0.671433461,sawtooth
196687,0.7385534572997078,sawtooth
196688,0.7336973197818537,sawtooth
196689,0.7583993535578749,sawtooth
196690,0.8196654103608586,sawtooth
196691,0.8651688173907756,sawtooth
196692,0.8792322768719785,sawtooth
196693,0.8825373841725971,sawtooth
196694,0.8722128210370006,sawtooth
196695,0.8872417198608825,sawtooth
196696,0.9137930513227277,sawtooth
196697,0.9572504449949746,sawtooth
196698,0.9222602673587316,sawtooth
196699,0.9312240809687544,sawtooth
196700,-1.028817165,sawtooth
196701,-1.008526369,sawtooth
196702,-0.982611178,sawtooth
196703,-0.989816827,sawtooth
196704,-0.891165962,sawtooth
196705,-0.933264984,sawtooth
196706,-0.855192402,sawtooth
196707,-0.887454886,sawtooth
196708,-0.817803782,sawtooth
196709,-0.77702159,sawtooth
196710,-0.792915161,sawtooth
196711,-0.818192056,sawtooth
196712,-0.732550194,sawtooth
196713,-0.737225202,sawtooth
196714,-0.749118305,sawtooth
196715,-0.678881889,sawtooth
196716,-0.703862892,sawtooth
196717,-0.703192184,sawtooth
196718,-0.688230158,sawtooth
196719,-0.644845135,sawtooth
196720,-0.61204096,sawtooth
196721,-0.553533775,sawtooth
196722,-0.511391765,sawtooth
196723,-0.540500087,sawtooth
196724,-0.481008161,sawtooth
196725,-0.487841769,sawtooth
196726,-0.469925339,sawtooth
196727,-0.434452521,sawtooth
196728,-0.414223693,sawtooth
196729,-0.372617969,sawtooth
196730,-0.35143172,sawtooth
196731,-0.395695495,sawtooth
196732,-0.348231886,sawtooth
196733,-0.344689237,sawtooth
196734,-0.366177149,sawtooth
196735,-0.32106577,sawtooth
196736,-0.250266116,sawtooth
196737,-0.241132314,sawtooth
196738,-0.282389012,sawtooth
196739,-0.239707761,sawtooth
196740,-0.175385115,sawtooth
196741,-0.206697062,sawtooth
196742,-0.120844599,sawtooth
196743,-0.135588298,sawtooth
196744,-0.154051884,sawtooth
196745,-0.118923131,sawtooth
196746,-0.094660396,sawtooth
196747,-0.061538742,sawtooth
196748,-0.034957756,sawtooth
196749,-0.043576204,sawtooth
196750,0.038889964,sawtooth
196751,-0.010499254,sawtooth
196752,0.042499133243278385,sawtooth
196753,0.042971937,sawtooth
196754,0.043243488,sawtooth
196755,0.098734443,sawtooth
196756,0.14108877222177138,sawtooth
196757,0.17557858160188627,sawtooth
196758,0.15858328414789058,sawtooth
196759,0.13951116232291855,sawtooth
196760,0.17229794840277282,sawtooth
196761,0.24549337571873184,sawtooth
196762,0.2871775488594211,sawtooth
196763,0.21844540249842445,sawtooth
196764,0.31101959807667046,sawtooth
196765,0.3076974121030094,sawtooth
196766,0.3507933545828118,sawtooth
196767,0.345597145,sawtooth
196768,0.31957486044581834,sawtooth
196769,0.34597605336698467,sawtooth
196770,0.42833420665220207,sawtooth
196771,0.38200479070871945,sawtooth
196772,0.4748765913331896,sawtooth
196773,0.4120041816045471,sawtooth
196774,0.4490263602433542,sawtooth
196775,0.5171710722714996,sawtooth
196776,0.5566660122141723,sawtooth
196777,0.5338675669431416,sawtooth
196778,0.5104378857753848,sawtooth
196779,0.5786850521180831,sawtooth
196780,0.5801045948969754,sawtooth
196781,0.6534387641372517,sawtooth
196782,0.6726512796978118,sawtooth
196783,0.619249431,sawtooth
196784,0.7089585091490915,sawtooth
196785,0.7162356736961549,sawtooth
196786,0.7266413835349133,sawtooth
196787,0.7461263572265802,sawtooth
196788,0.7776352678541528,sawtooth
196789,0.8290560277467414,sawtooth
196790,0.7809547428431106,sawtooth
196791,0.8364380668151388,sawtooth
196792,0.8124785486140929,sawtooth
196793,0.8620486996860549,sawtooth
196794,0.9006676676154812,sawtooth
196795,0.8695511995059609,sawtooth
196796,0.9239102760037288,sawtooth
196797,0.9742665212941727,sawtooth
196798,0.926939365,sawtooth
196799,0.9935392999389301,sawtooth
196800,1.0160598747001917,sawtooth
196801,-1.006286829,sawtooth
196802,-0.943469517,sawtooth
196803,-0.972049274,sawtooth
196804,-0.957729266,sawtooth
196805,-0.857896737,sawtooth
196806,-0.872929133,sawtooth
196807,-0.830322511,sawtooth
196808,-0.808485147,sawtooth
196809,-0.830213136,sawtooth
196810,-0.846205959,sawtooth
196811,-0.795924537,sawtooth
196812,-0.750632323,sawtooth
196813,-0.730856197,sawtooth
196814,-0.766185086,sawtooth
196815,-0.668325211,sawtooth
196816,-0.726340731,sawtooth
196817,-0.622856492,sawtooth
196818,-0.598886339,sawtooth
196819,-0.607429312,sawtooth
196820,-0.606516552,sawtooth
196821,-0.539991608,sawtooth
196822,-0.600890188,sawtooth
196823,-0.49836048,sawtooth
196824,-0.532065333,sawtooth
196825,-0.541095665,sawtooth
196826,-0.439007708,sawtooth
196827,-0.470482409,sawtooth
196828,-0.391144134,sawtooth
196829,-0.375003726,sawtooth
196830,-0.395406445,sawtooth
196831,-0.393434441,sawtooth
196832,-0.330987386,sawtooth
196833,-0.347987885,sawtooth
196834,-0.313097681,sawtooth
196835,-0.330349992,sawtooth
196836,-0.312559266,sawtooth
196837,-0.29116647,sawtooth
196838,-0.288683911,sawtooth
196839,-0.251942518,sawtooth
196840,-0.168676424,sawtooth
196841,-0.15822506,sawtooth
196842,-0.154857412,sawtooth
196843,-0.185335488,sawtooth
196844,-0.126249648,sawtooth
196845,-0.119750932,sawtooth
196846,-0.03979706,sawtooth
196847,-0.061083831,sawtooth
196848,-0.024207915,sawtooth
196849,0.002143502,sawtooth
196850,-0.028310809,sawtooth
196851,0.009596129,sawtooth
196852,0.060628648,sawtooth
196853,0.1062231319124475,sawtooth
196854,0.12010280494680403,sawtooth
196855,0.12011135348860214,sawtooth
196856,0.1511369766439141,sawtooth
196857,0.14370867501359474,sawtooth
196858,0.11705380911275273,sawtooth
196859,0.18303693618829214,sawtooth
196860,0.18291758728436863,sawtooth
196861,0.19821634889352985,sawtooth
196862,0.21174145941658634,sawtooth
196863,0.2805313849277449,sawtooth
196864,0.3220904872240618,sawtooth
196865,0.2871825119778536,sawtooth
196866,0.290791868,sawtooth
196867,0.3321142479414987,sawtooth
196868,0.36082835161737686,sawtooth
196869,0.37543951229822353,sawtooth
196870,0.43518313901407324,sawtooth
196871,0.4276633619968519,sawtooth
196872,0.42640601024486946,sawtooth
196873,0.4828749296335019,sawtooth
196874,0.447682443,sawtooth
196875,0.5415877404483942,sawtooth
196876,0.5610681119990136,sawtooth
196877,0.5887555810727857,sawtooth
196878,0.5149629274285352,sawtooth
196879,0.5934899329560117,sawtooth
196880,0.6019210976465051,sawtooth
196881,0.6243472641633532,sawtooth
196882,0.6387421200260084,sawtooth
196883,0.6994878894176837,sawtooth
196884,0.7032807706994649,sawtooth
196885,0.6584250376143921,sawtooth
196886,0.7492134303783585,sawtooth
196887,0.7476240271689109,sawtooth
196888,0.7706191666261454,sawtooth
196889,0.7945892036272436,sawtooth
196890,0.8239427593664651,sawtooth
196891,0.8518247526646427,sawtooth
196892,0.8764941666025784,sawtooth
196893,0.8305159562422721,sawtooth
196894,0.8521028157064274,sawtooth
196895,0.9388789713073014,sawtooth
196896,0.8930608153714186,sawtooth
196897,0.9326448044660784,sawtooth
196898,0.9671345696332382,sawtooth
196899,0.9619355911138439,sawtooth
196900,-0.970246,sawtooth
196901,-1.010147208,sawtooth
196902,-0.995131477,sawtooth
196903,-0.957721622,sawtooth
196904,-0.876115821,sawtooth
196905,-0.867997085,sawtooth
196906,-0.873885336,sawtooth
196907,-0.838232401,sawtooth
196908,-0.841566995,sawtooth
196909,-0.863804295,sawtooth
196910,-0.827832455,sawtooth
196911,-0.785212883,sawtooth
196912,-0.718808065,sawtooth
196913,-0.694483936,sawtooth
196914,-0.766701604,sawtooth
196915,-0.684094567,sawtooth
196916,-0.728849528,sawtooth
196917,-0.623249493,sawtooth
196918,-0.599459714,sawtooth
196919,-0.629114266,sawtooth
196920,-0.577373126,sawtooth
196921,-0.536898427,sawtooth
196922,-0.595699817,sawtooth
196923,-0.491970249,sawtooth
196924,-0.532445351,sawtooth
196925,-0.490248381,sawtooth
196926,-0.445875349,sawtooth
196927,-0.472121256,sawtooth
196928,-0.407943802,sawtooth
196929,-0.410525891,sawtooth
196930,-0.371040918,sawtooth
196931,-0.346121242,sawtooth
196932,-0.36298264,sawtooth
196933,-0.316817544,sawtooth
196934,-0.276826995,sawtooth
196935,-0.257950738,sawtooth
196936,-0.313280258,sawtooth
196937,-0.242386755,sawtooth
196938,-0.213446651,sawtooth
196939,-0.224705847,sawtooth
196940,-0.244310101,sawtooth
196941,-0.218050696,sawtooth
196942,-0.145275779,sawtooth
196943,-0.147801042,sawtooth
196944,-0.077011273,sawtooth
196945,-0.149531231,sawtooth
196946,-0.094019525,sawtooth
196947,-0.037353766,sawtooth
196948,-0.037125776,sawtooth
196949,0.002339004,sawtooth
196950,-0.007051186,sawtooth
196951,0.061322966,sawtooth
196952,0.061248869,sawtooth
196953,0.071216775,sawtooth
196954,0.09688418,sawtooth
196955,0.052631322,sawtooth
196956,0.097896429,sawtooth
196957,0.16419473306547758,sawtooth
196958,0.18551641760988608,sawtooth
196959,0.14892462029777723,sawtooth
196960,0.16035655787669148,sawtooth
196961,0.19274433268318703,sawtooth
196962,0.19789989154214632,sawtooth
196963,0.264328635,sawtooth
196964,0.25585406673067335,sawtooth
196965,0.29194482563882385,sawtooth
196966,0.3115113757440614,sawtooth
196967,0.31183170417344275,sawtooth
196968,0.4049738139910857,sawtooth
196969,0.3764324431081336,sawtooth
196970,0.35310030667866743,sawtooth
196971,0.46600449528956844,sawtooth
196972,0.39762452932835435,sawtooth
196973,0.428942106,sawtooth
196974,0.43976302574110826,sawtooth
196975,0.5252730614388703,sawtooth
196976,0.5363066028154039,sawtooth
196977,0.5314014236572304,sawtooth
196978,0.6008227422688809,sawtooth
196979,0.5749899540930841,sawtooth
196980,0.5682588706452724,sawtooth
196981,0.6187833564672911,sawtooth
196982,0.6528936930661523,sawtooth
196983,0.6405080792903779,sawtooth
196984,0.703369523,sawtooth
196985,0.7051167825736137,sawtooth
196986,0.6928135827716594,sawtooth
196987,0.7477816333580132,sawtooth
196988,0.721818855,sawtooth
196989,0.799549541,sawtooth
196990,0.756613109,sawtooth
196991,0.8031838757529817,sawtooth
196992,0.8875988514971428,sawtooth
196993,0.8482135167786903,sawtooth
196994,0.8780517065347995,sawtooth
196995,0.8841972872561681,sawtooth
196996,0.9668609140993244,sawtooth
196997,0.9036707124271814,sawtooth
196998,0.9363502581051748,sawtooth
196999,1.0167024781191158,sawtooth
197000,0.9763610725988088,sawtooth
197001,-1.007164594,sawtooth
197002,-0.959089431,sawtooth
197003,-0.931944063,sawtooth
197004,-0.953564062,sawtooth
197005,-0.869553997,sawtooth
197006,-0.891536613,sawtooth
197007,-0.892348461,sawtooth
197008,-0.860412499,sawtooth
197009,-0.810940784,sawtooth
197010,-0.758117276,sawtooth
197011,-0.820650858,sawtooth
197012,-0.736863268,sawtooth
197013,-0.7817814,sawtooth
197014,-0.678984274,sawtooth
197015,-0.731970951,sawtooth
197016,-0.693924503,sawtooth
197017,-0.657945414,sawtooth
197018,-0.668212854,sawtooth
197019,-0.646380955,sawtooth
197020,-0.561968732,sawtooth
197021,-0.56710346,sawtooth
197022,-0.524157515,sawtooth
197023,-0.536331705,sawtooth
197024,-0.495283845,sawtooth
197025,-0.515663427,sawtooth
197026,-0.511318204,sawtooth
197027,-0.422237946,sawtooth
197028,-0.426076588,sawtooth
197029,-0.402171617,sawtooth
197030,-0.399697025,sawtooth
197031,-0.397799225,sawtooth
197032,-0.345609065,sawtooth
197033,-0.351793887,sawtooth
197034,-0.349091549,sawtooth
197035,-0.344605083,sawtooth
197036,-0.279897879,sawtooth
197037,-0.267527806,sawtooth
197038,-0.233517149,sawtooth
197039,-0.212964812,sawtooth
