Time,Voltage,Label
undefined,0.5182351522017031,sinewave
undefined,0.7750274643955967,sinewave
undefined,0.8898296896823719,sinewave
undefined,0.9155050387635074,sinewave
undefined,0.8949376847282347,sinewave
undefined,0.7602418678122046,sinewave
undefined,0.5424039264668087,sinewave
undefined,0.22586203160139998,sinewave
undefined,-0.05999262599978158,sinewave
undefined,-0.37079122229752215,sinewave
undefined,-0.588298162501948,sinewave
undefined,-0.8565341140403674,sinewave
undefined,-0.9662873432372701,sinewave
undefined,-1.0906514729969867,sinewave
undefined,-1.0009535158049836,sinewave
undefined,-0.9016366695266083,sinewave
undefined,-0.602618520413667,sinewave
undefined,-0.4016711647422514,sinewave
undefined,-0.06812398911811027,sinewave
undefined,0.30446422131683215,sinewave
undefined,0.5203286488023768,sinewave
undefined,0.7136799929995259,sinewave
undefined,0.8947661426826438,sinewave
undefined,0.9016789242752609,sinewave
undefined,0.935128375852578,sinewave
undefined,0.7781953179357745,sinewave
undefined,0.5096934803081566,sinewave
undefined,0.30626871295864444,sinewave
undefined,-0.005600187867328965,sinewave
undefined,-0.3448937849267357,sinewave
undefined,-0.6408231320149332,sinewave
undefined,-0.8423180800449283,sinewave
undefined,-1.032204426820846,sinewave
undefined,-1.054191554350766,sinewave
undefined,-1.0399779160189488,sinewave
undefined,-0.9065009817635137,sinewave
undefined,-0.6771887504164728,sinewave
undefined,-0.3956364043371404,sinewave
undefined,-0.020621181171004102,sinewave
undefined,0.26426245811589366,sinewave
undefined,0.5869178107921191,sinewave
undefined,0.7357951821711113,sinewave
undefined,0.9372480202746721,sinewave
undefined,0.9981414245016981,sinewave
undefined,0.9484144077325544,sinewave
undefined,0.7984089757586245,sinewave
undefined,0.5830975385918062,sinewave
undefined,0.23562636009004054,sinewave
undefined,-0.044318053432876967,sinewave
undefined,-0.40338167598346997,sinewave
undefined,-0.6670296905826529,sinewave
undefined,-0.9083707938360137,sinewave
undefined,-1.0485119559173808,sinewave
undefined,-1.0862052900504922,sinewave
undefined,-0.9978866020623133,sinewave
undefined,-0.8283427108987316,sinewave
undefined,-0.6680575638185449,sinewave
undefined,-0.353301583094908,sinewave
undefined,-0.060673262525934704,sinewave
undefined,0.2807221851010565,sinewave
undefined,0.5364160463958574,sinewave
undefined,0.7218484905994732,sinewave
undefined,0.9223089090281967,sinewave
undefined,0.9105711645303759,sinewave
undefined,0.8589274493969069,sinewave
undefined,0.803895727430141,sinewave
undefined,0.585575184920237,sinewave
undefined,0.22480216550667123,sinewave
undefined,-0.07327834859759584,sinewave
undefined,-0.37369244216521436,sinewave
undefined,-0.5974171843853405,sinewave
undefined,-0.8301787478302144,sinewave
undefined,-0.9880283647592321,sinewave
undefined,-1.0283554211314325,sinewave
undefined,-1.0297645078029922,sinewave
undefined,-0.8169072138891501,sinewave
undefined,-0.5982057985951518,sinewave
undefined,-0.3293040698944969,sinewave
undefined,-0.003867973417202089,sinewave
undefined,0.30608323897231915,sinewave
undefined,0.5060369947552542,sinewave
undefined,0.7619043902199762,sinewave
undefined,0.874418635142722,sinewave
undefined,0.9851087140520286,sinewave
undefined,0.949870504509798,sinewave
undefined,0.740720817632484,sinewave
undefined,0.5816465862062344,sinewave
undefined,0.2396975546917606,sinewave
undefined,-0.06887617179030349,sinewave
undefined,-0.3591845728937807,sinewave
undefined,-0.6534564291343671,sinewave
undefined,-0.809645467700937,sinewave
undefined,-1.0059514421822815,sinewave
undefined,-1.0394423116880258,sinewave
undefined,-1.0402626878957801,sinewave
undefined,-0.8505496648465084,sinewave
undefined,-0.6248061956431998,sinewave
undefined,-0.3891739521826366,sinewave
undefined,-0.009441251115407473,sinewave
undefined,0.22871999997412953,sinewave
undefined,0.5605163113176883,sinewave
undefined,0.7856675816799235,sinewave
undefined,0.8933564076633767,sinewave
undefined,0.9895775354063162,sinewave
undefined,0.9354589024425816,sinewave
undefined,0.7945076610590278,sinewave
undefined,0.5608209421175477,sinewave
undefined,0.2615445877473048,sinewave
undefined,-0.07087011979555874,sinewave
undefined,-0.3275417709383257,sinewave
undefined,-0.6082941816918185,sinewave
undefined,-0.8348692314053002,sinewave
undefined,-1.021864554593044,sinewave
undefined,-1.0491646950465428,sinewave
undefined,-0.9603761301348314,sinewave
undefined,-0.8331974942063033,sinewave
undefined,-0.5929211956185014,sinewave
undefined,-0.3174498970190511,sinewave
undefined,-0.09833010300261064,sinewave
undefined,0.250222502232863,sinewave
undefined,0.5130253300066114,sinewave
undefined,0.7105009731800244,sinewave
undefined,0.9337558099798821,sinewave
undefined,0.9571838409692973,sinewave
undefined,0.8953133606954157,sinewave
undefined,0.723401726397024,sinewave
undefined,0.5759317565038032,sinewave
undefined,0.2099233399558693,sinewave
undefined,-0.0287336667288014,sinewave
undefined,-0.34151023881505915,sinewave
undefined,-0.6630613273203735,sinewave
undefined,-0.8902188142863986,sinewave
undefined,-0.9918046166046103,sinewave
undefined,-1.0466518618569014,sinewave
undefined,-0.9570338973363597,sinewave
undefined,-0.8107634520198813,sinewave
undefined,-0.5886931626004289,sinewave
undefined,-0.3843254576728128,sinewave
undefined,-0.07872772268354472,sinewave
undefined,0.3037147437648985,sinewave
undefined,0.4929117140993321,sinewave
undefined,0.7814289043619784,sinewave
undefined,0.9142689716187328,sinewave
undefined,0.9846020072745868,sinewave
undefined,0.8761667279402019,sinewave
undefined,0.7557001381699888,sinewave
undefined,0.5008332703734483,sinewave
undefined,0.23654573412401073,sinewave
undefined,-0.06489050094975757,sinewave
undefined,-0.3677394729825151,sinewave
undefined,-0.6021758052961007,sinewave
undefined,-0.8954063266241199,sinewave
undefined,-0.9560825940135552,sinewave
undefined,-1.078163601175194,sinewave
undefined,-0.9547463752511539,sinewave
undefined,-0.8389340861576261,sinewave
undefined,-0.6746736920383279,sinewave
undefined,-0.3860536653340947,sinewave
undefined,-0.010673010351380047,sinewave
undefined,0.22209930787063356,sinewave
undefined,0.5624599835516233,sinewave
undefined,0.7092050305528699,sinewave
undefined,0.9020686298820143,sinewave
undefined,0.995340877352043,sinewave
undefined,0.8822543768222254,sinewave
undefined,0.7703251178835219,sinewave
undefined,0.5399888638817553,sinewave
undefined,0.2628032431307973,sinewave
undefined,-0.015199102973126766,sinewave
undefined,-0.3554525072787761,sinewave
undefined,-0.6214915600061355,sinewave
undefined,-0.8189290945200084,sinewave
undefined,-1.0294740383671435,sinewave
undefined,-1.0162350531871074,sinewave
undefined,-1.0089746369751789,sinewave
undefined,-0.8916556934235951,sinewave
undefined,-0.6672066360218964,sinewave
undefined,-0.37982277857869395,sinewave
undefined,-0.09232949699798997,sinewave
undefined,0.21338159599984022,sinewave
undefined,0.5467090398387499,sinewave
undefined,0.7890995338887631,sinewave
undefined,0.87294077158619,sinewave
undefined,0.9496103708639866,sinewave
undefined,0.8869053736068632,sinewave
undefined,0.8050277963650586,sinewave
undefined,0.5497008548531502,sinewave
undefined,0.2515966693884991,sinewave
undefined,-0.006196236440994055,sinewave
undefined,-0.3918185546340607,sinewave
undefined,-0.6468686341182129,sinewave
undefined,-0.8123855782625011,sinewave
undefined,-0.9873665305713867,sinewave
undefined,-1.092061170925192,sinewave
undefined,-0.9848891603038468,sinewave
undefined,-0.8982319552946966,sinewave
undefined,-0.5881153034274758,sinewave
undefined,-0.36904325246858993,sinewave
undefined,-0.016856309134967704,sinewave
undefined,0.23025661504688824,sinewave
undefined,0.5621396071838429,sinewave
undefined,0.8015283191841108,sinewave
undefined,0.892319777508193,sinewave
undefined,0.9919765523642018,sinewave
undefined,0.9268968494432052,sinewave
undefined,0.760773336743777,sinewave
undefined,0.490659343607006,sinewave
undefined,0.23060379047641086,sinewave
undefined,-0.011505820482299825,sinewave
undefined,-0.31247682780112895,sinewave
undefined,-0.6073032240700613,sinewave
undefined,-0.8855544124966106,sinewave
undefined,-0.9947665170145711,sinewave
undefined,-1.0210679125922992,sinewave
undefined,-0.9524479908960372,sinewave
undefined,-0.8118354857473674,sinewave
undefined,-0.6463578255674465,sinewave
undefined,-0.3850281551513587,sinewave
undefined,-0.08851174963412275,sinewave
undefined,0.27834503507357133,sinewave
undefined,0.48942254010935027,sinewave
undefined,0.7288153271952302,sinewave
undefined,0.8638956558391548,sinewave
undefined,0.9211912052848877,sinewave
undefined,0.9385796305541602,sinewave
undefined,0.7328225878300124,sinewave
undefined,0.54902542766908,sinewave
undefined,0.2324184527442126,sinewave
undefined,-0.08425624894957083,sinewave
undefined,-0.3733105305089228,sinewave
undefined,-0.6561618156040769,sinewave
undefined,-0.8723560926256783,sinewave
undefined,-0.9738908317884842,sinewave
undefined,-1.051609517462162,sinewave
undefined,-0.9722122614708383,sinewave
undefined,-0.8293591002882136,sinewave
undefined,-0.6009859423282337,sinewave
undefined,-0.3732517719921835,sinewave
undefined,-0.0708678416654884,sinewave
undefined,0.30508358697043336,sinewave
undefined,0.4885386042729828,sinewave
undefined,0.7269431968056079,sinewave
undefined,0.8725351347418449,sinewave
undefined,0.953345925525516,sinewave
undefined,0.8590140780843262,sinewave
undefined,0.7641602442431773,sinewave
undefined,0.5877049100157479,sinewave
undefined,0.2661010764775047,sinewave
undefined,-0.06899348336565202,sinewave
undefined,-0.3470795636967873,sinewave
undefined,-0.6296402505190385,sinewave
undefined,-0.8198473856634595,sinewave
undefined,-0.971739247772076,sinewave
undefined,-1.0323075353165079,sinewave
undefined,-1.009382223606571,sinewave
undefined,-0.9039406718981396,sinewave
undefined,-0.624363767276283,sinewave
undefined,-0.33269312241889315,sinewave
undefined,-0.0037264515038793328,sinewave
undefined,0.21110340952860132,sinewave
undefined,0.4900019605128132,sinewave
undefined,0.7146426125595683,sinewave
undefined,0.8879214208695093,sinewave
undefined,0.9558512672206242,sinewave
undefined,0.9215765166475168,sinewave
undefined,0.7445594512040052,sinewave
undefined,0.488241286652608,sinewave
undefined,0.24120514809322766,sinewave
undefined,-0.021475844351152518,sinewave
undefined,-0.3174034341167624,sinewave
undefined,-0.5975450626494774,sinewave
undefined,-0.8165989927326948,sinewave
undefined,-0.9894380619987349,sinewave
undefined,-1.0144417325882351,sinewave
undefined,-1.0271543923364999,sinewave
undefined,-0.8265002143898572,sinewave
undefined,-0.6526359555487016,sinewave
undefined,-0.3549891151116391,sinewave
undefined,-0.059658769287794865,sinewave
undefined,0.22106669263720966,sinewave
undefined,0.5135014166418362,sinewave
undefined,0.8073432678576558,sinewave
undefined,0.8926946976984553,sinewave
undefined,0.9469251979608612,sinewave
undefined,0.8550595296178655,sinewave
undefined,0.729815585486266,sinewave
undefined,0.5131211661828443,sinewave
undefined,0.28002115562091134,sinewave
undefined,-0.08241338915595418,sinewave
undefined,-0.3467661771984345,sinewave
undefined,-0.6529696557140288,sinewave
undefined,-0.8159663814797482,sinewave
undefined,-0.9753108804898779,sinewave
undefined,-1.0629417962854066,sinewave
undefined,-0.9521139815538349,sinewave
undefined,-0.810089766276759,sinewave
undefined,-0.6385542774726386,sinewave
undefined,-0.3122149807935779,sinewave
undefined,-0.0945403514367064,sinewave
undefined,0.26928099022099095,sinewave
undefined,0.5574532967169236,sinewave
undefined,0.7327624010193349,sinewave
undefined,0.8965783673049883,sinewave
undefined,0.9542351596031283,sinewave
undefined,0.9128174231829213,sinewave
undefined,0.8049536251032879,sinewave
undefined,0.5177146774459382,sinewave
undefined,0.2520620364209787,sinewave
undefined,-0.09908561553008277,sinewave
undefined,-0.3964439632118095,sinewave
undefined,-0.6455108093137142,sinewave
undefined,-0.8689177053539783,sinewave
undefined,-1.0348875387895893,sinewave
undefined,-1.0625357739548564,sinewave
undefined,-0.9732508101054619,sinewave
undefined,-0.8977213596724445,sinewave
undefined,-0.6218980818475326,sinewave
undefined,-0.36255586804111506,sinewave
undefined,-0.0762470497478357,sinewave
undefined,0.27739299782313986,sinewave
undefined,0.5358432245952581,sinewave
undefined,0.7805136287009906,sinewave
undefined,0.8560182304779719,sinewave
undefined,0.9648588909625776,sinewave
undefined,0.9332145152421626,sinewave
undefined,0.729363066705129,sinewave
undefined,0.5536207199626154,sinewave
undefined,0.27121491820504806,sinewave
undefined,-0.0720359750023806,sinewave
undefined,-0.3677564098822983,sinewave
undefined,-0.6142645970142647,sinewave
undefined,-0.9030169064621857,sinewave
undefined,-0.9593899805529271,sinewave
undefined,-1.0037531128352286,sinewave
undefined,-1.0228281936666415,sinewave
undefined,-0.8909794062236855,sinewave
undefined,-0.6675520105614832,sinewave
undefined,-0.3145624207131911,sinewave
undefined,-0.031104654708453444,sinewave
undefined,0.26633427305637525,sinewave
undefined,0.5826685370107118,sinewave
undefined,0.7430015507670706,sinewave
undefined,0.8698981594541937,sinewave
undefined,0.9127098593725652,sinewave
undefined,0.9049091650214444,sinewave
undefined,0.7244435294486009,sinewave
undefined,0.5313875967441128,sinewave
undefined,0.25374371456586353,sinewave
undefined,-0.048539714578817825,sinewave
undefined,-0.34080680534728847,sinewave
undefined,-0.629691123623735,sinewave
undefined,-0.8522611694556398,sinewave
undefined,-1.0048185057471994,sinewave
undefined,-1.0651093394371007,sinewave
undefined,-0.9661150222733831,sinewave
undefined,-0.864665512651363,sinewave
undefined,-0.6054444935235082,sinewave
undefined,-0.402610011240187,sinewave
undefined,-0.09662952674328291,sinewave
undefined,0.2701075414371146,sinewave
undefined,0.5167995639538074,sinewave
undefined,0.7703237009498475,sinewave
undefined,0.8703587879681028,sinewave
undefined,0.954801119948793,sinewave
undefined,0.9238235597543519,sinewave
undefined,0.7466510373203017,sinewave
undefined,0.5653771529274497,sinewave
undefined,0.285930862139152,sinewave
undefined,-0.052739340312726736,sinewave
undefined,-0.3595318502298561,sinewave
undefined,-0.6341406838646695,sinewave
undefined,-0.9073454422878474,sinewave
undefined,-1.0504698927560376,sinewave
undefined,-1.0591112801143348,sinewave
undefined,-0.9858609819266705,sinewave
undefined,-0.8698721843419671,sinewave
undefined,-0.6309392377269901,sinewave
undefined,-0.3904172356036475,sinewave
undefined,-0.05830363237089548,sinewave
undefined,0.2434440544223336,sinewave
undefined,0.5214139949007471,sinewave
undefined,0.7929319996686507,sinewave
undefined,0.8776633355545468,sinewave
undefined,0.9169539180426228,sinewave
undefined,0.9047282923381902,sinewave
undefined,0.7865814292946444,sinewave
undefined,0.5083212516145021,sinewave
undefined,0.2221598164830387,sinewave
undefined,-0.04131678924642023,sinewave
undefined,-0.3798188605632181,sinewave
undefined,-0.6216114787595096,sinewave
undefined,-0.8778836564777819,sinewave
undefined,-0.9977485368045679,sinewave
undefined,-1.0792784697012296,sinewave
undefined,-1.017478956008287,sinewave
undefined,-0.8948679809917716,sinewave
undefined,-0.6718910973913457,sinewave
undefined,-0.38947829088181185,sinewave
undefined,-0.06724539653258241,sinewave
undefined,0.2623589542256557,sinewave
undefined,0.5049266771900276,sinewave
undefined,0.7154891731094505,sinewave
undefined,0.9145626379439517,sinewave
undefined,0.921080142630223,sinewave
undefined,0.882893786280004,sinewave
undefined,0.7355747159238575,sinewave
undefined,0.5323433050310996,sinewave
undefined,0.2920233036071965,sinewave
undefined,-0.05662241236319893,sinewave
undefined,-0.34252181343896415,sinewave
undefined,-0.6246449864359863,sinewave
undefined,-0.828096575059447,sinewave
undefined,-1.0506866285671037,sinewave
undefined,-1.0760677343877991,sinewave
undefined,-1.0159410788841943,sinewave
undefined,-0.8553082988536767,sinewave
undefined,-0.658231056814003,sinewave
undefined,-0.33222912892090306,sinewave
undefined,-0.024318703332895555,sinewave
undefined,0.2963824530263718,sinewave
undefined,0.5427472742740728,sinewave
undefined,0.7260053131801304,sinewave
undefined,0.9185816294398638,sinewave
undefined,0.9393679843939516,sinewave
undefined,0.8536572434668178,sinewave
undefined,0.7381563481275919,sinewave
undefined,0.5463510697801631,sinewave
undefined,0.30050320052535096,sinewave
undefined,-0.022037306786611074,sinewave
undefined,-0.40210906358839094,sinewave
undefined,-0.6334175358293422,sinewave
undefined,-0.8489576218938357,sinewave
undefined,-0.9669318704385945,sinewave
undefined,-1.081608815418519,sinewave
undefined,-0.9834725699097911,sinewave
undefined,-0.8417838589149815,sinewave
undefined,-0.6305374636668104,sinewave
undefined,-0.36971517753289285,sinewave
undefined,-0.0623071242853082,sinewave
undefined,0.2309536522503511,sinewave
undefined,0.5373298388370377,sinewave
undefined,0.7756339578056067,sinewave
undefined,0.9196118652145345,sinewave
undefined,0.9929879774817681,sinewave
undefined,0.8642428325013575,sinewave
undefined,0.7675192673588321,sinewave
undefined,0.5472654327094514,sinewave
undefined,0.26562319906221865,sinewave
undefined,-0.08970591933613621,sinewave
undefined,-0.3179706564214599,sinewave
undefined,-0.6481122506534751,sinewave
undefined,-0.8492013719910235,sinewave
undefined,-0.9527299640535153,sinewave
undefined,-1.0926402039707799,sinewave
undefined,-0.9600476384659975,sinewave
undefined,-0.8763632970867313,sinewave
undefined,-0.6740782153725292,sinewave
undefined,-0.3980069266193823,sinewave
undefined,-0.08202395358891228,sinewave
undefined,0.2788919307539609,sinewave
undefined,0.49757445120497523,sinewave
undefined,0.7396236563775326,sinewave
undefined,0.9396518673875497,sinewave
undefined,0.9130855268755723,sinewave
undefined,0.8979798286387326,sinewave
undefined,0.7536066351001347,sinewave
undefined,0.517371999651778,sinewave
undefined,0.30623068888757454,sinewave
undefined,-0.00826294004349197,sinewave
undefined,-0.384844566874629,sinewave
undefined,-0.5939778154354239,sinewave
undefined,-0.8448586451710554,sinewave
undefined,-0.9765799175936399,sinewave
undefined,-1.0579426593502685,sinewave
undefined,-1.0229911260224043,sinewave
undefined,-0.8282423666220036,sinewave
undefined,-0.6085635951938126,sinewave
undefined,-0.31614228961876667,sinewave
undefined,-0.04074554812473407,sinewave
undefined,0.2111630536053473,sinewave
undefined,0.5526821959418871,sinewave
undefined,0.7134223457356451,sinewave
undefined,0.8802560080925088,sinewave
undefined,0.9442345999520599,sinewave
undefined,0.9366937743245066,sinewave
undefined,0.723424981470977,sinewave
undefined,0.5804688664594023,sinewave
undefined,0.23990709588134326,sinewave
undefined,-0.08837955296346942,sinewave
undefined,-0.39081488640701934,sinewave
undefined,-0.6390222952883157,sinewave
undefined,-0.8876422276154008,sinewave
undefined,-1.0026444651730697,sinewave
undefined,-1.0128856471586707,sinewave
undefined,-0.971621156508063,sinewave
undefined,-0.8346541352861323,sinewave
undefined,-0.6170537703787354,sinewave
undefined,-0.40796600905057634,sinewave
undefined,-0.018541378939168504,sinewave
undefined,0.29729048626045795,sinewave
undefined,0.49920655333654307,sinewave
undefined,0.7431170938206495,sinewave
undefined,0.9219165802812314,sinewave
undefined,0.9526129292609934,sinewave
undefined,0.8758661038713323,sinewave
undefined,0.7941865765944603,sinewave
undefined,0.5600840933134562,sinewave
undefined,0.23109381996758202,sinewave
undefined,-0.07133057373778189,sinewave
undefined,-0.34296764688472464,sinewave
undefined,-0.6289621857666546,sinewave
undefined,-0.8540579987945539,sinewave
undefined,-1.0029334262753573,sinewave
undefined,-1.0611057450962382,sinewave
undefined,-0.9667210006808084,sinewave
undefined,-0.8387131724595295,sinewave
undefined,-0.6306419460104462,sinewave
undefined,-0.31426296814385546,sinewave
undefined,-0.03465330863521732,sinewave
undefined,0.27146767497873103,sinewave
undefined,0.5210114255517121,sinewave
undefined,0.7928906371885941,sinewave
undefined,0.9507812321013024,sinewave
undefined,0.9668045104935893,sinewave
undefined,0.9474824267098388,sinewave
undefined,0.7455605424969922,sinewave
undefined,0.5081037797814361,sinewave
undefined,0.26123163978984953,sinewave
undefined,-0.09467040616801159,sinewave
undefined,-0.3871803946714789,sinewave
undefined,-0.6102546776698784,sinewave
undefined,-0.8349042655710688,sinewave
undefined,-0.9904043451954512,sinewave
undefined,-1.0037168048082652,sinewave
undefined,-1.030982037089439,sinewave
undefined,-0.8687875589286634,sinewave
undefined,-0.6432075684336263,sinewave
undefined,-0.38518551764383846,sinewave
undefined,-0.07757828876016314,sinewave
undefined,0.2726808066648948,sinewave
undefined,0.5341270282668544,sinewave
undefined,0.7884154848217636,sinewave
undefined,0.9481106314928872,sinewave
undefined,0.9090571062683533,sinewave
undefined,0.9469178928488425,sinewave
undefined,0.767118284418272,sinewave
undefined,0.4970958728527164,sinewave
undefined,0.21053179280255227,sinewave
undefined,-0.006006754717576168,sinewave
undefined,-0.31089161967124224,sinewave
undefined,-0.6247222784661108,sinewave
undefined,-0.832529148002744,sinewave
undefined,-0.9574325735496445,sinewave
undefined,-1.022389889750609,sinewave
undefined,-0.961903717622845,sinewave
undefined,-0.8171298685512001,sinewave
undefined,-0.6541769784548834,sinewave
undefined,-0.3832571425932221,sinewave
undefined,-0.04767959468714769,sinewave
undefined,0.270541078726939,sinewave
undefined,0.5768911562282552,sinewave
undefined,0.7960373993540264,sinewave
