sample,voltage,label
22013,1.021493327,squarewave
22014,0.9755847273076117,squarewave
22015,0.9619641206227709,squarewave
22016,-0.954288245,squarewave
22017,-1.012173934,squarewave
22018,-0.994225061,squarewave
22019,-0.988049881,squarewave
22020,1.0281789079093786,squarewave
22021,0.9552062139418258,squarewave
22022,1.0282348061855793,squarewave
22023,1.0200861241446137,squarewave
22024,0.9575546149951191,squarewave
22025,1.010949443019319,squarewave
22026,-1.003053092,squarewave
22027,-0.992157422,squarewave
22028,-1.040463968,squarewave
22029,-0.996861878,squarewave
22030,-0.962883868,squarewave
22031,1.0433655922670153,squarewave
22032,0.9885366758274529,squarewave
22033,1.006266131,squarewave
22034,1.0166378544446901,squarewave
22035,1.0151092909540709,squarewave
22036,-1.008248547,squarewave
22037,-1.029141693,squarewave
22038,-0.966564562,squarewave
22039,-0.969229732,squarewave
22040,-0.956587344,squarewave
22041,1.0345949379576398,squarewave
22042,1.0069894861280633,squarewave
22043,0.970151973,squarewave
22044,0.9953502711797593,squarewave
22045,-0.971559001,squarewave
22046,-0.962964932,squarewave
22047,-0.990453535,squarewave
22048,-0.983169192,squarewave
22049,-1.041465767,squarewave
22050,-0.98037234,squarewave
22051,0.9763426876980056,squarewave
22052,0.9937673091701648,squarewave
22053,1.004852535,squarewave
22054,1.0084664002943122,squarewave
22055,0.9952085359122841,squarewave
22056,-1.013949305,squarewave
22057,-1.010367667,squarewave
22058,-0.963341173,squarewave
22059,-0.952409788,squarewave
22060,-1.014123413,squarewave
22061,0.9651897390951062,squarewave
22062,1.0180222264932068,squarewave
22063,0.9728472888060877,squarewave
22064,0.9758941550095619,squarewave
22065,1.022169084,squarewave
22066,-0.952470295,squarewave
22067,-1.021592875,squarewave
22068,-0.995978158,squarewave
22069,-1.016441883,squarewave
22070,1.0370096316381283,squarewave
22071,1.031304346932803,squarewave
22072,1.035175755,squarewave
22073,1.0085080788331546,squarewave
22074,1.039510940255779,squarewave
22075,1.0275904804799953,squarewave
22076,-0.951237195,squarewave
22077,-1.017759917,squarewave
22078,-1.00126049,squarewave
22079,-1.038375788,squarewave
22080,-1.034416267,squarewave
22081,0.9598844903791166,squarewave
22082,1.0134499633484009,squarewave
22083,0.9551372128540926,squarewave
22084,1.0338627490560475,squarewave
22085,0.9518847825541893,squarewave
22086,-1.016550521,squarewave
22087,-0.989023229,squarewave
22088,-0.982966231,squarewave
22089,-0.951027995,squarewave
22090,-0.960629897,squarewave
22091,0.9544335094665022,squarewave
22092,0.965539142,squarewave
22093,0.9878842367294827,squarewave
22094,1.0431854501275424,squarewave
22095,-0.980530522,squarewave
22096,-0.980967972,squarewave
22097,-0.98501318,squarewave
22098,-1.02257351,squarewave
22099,-1.011912375,squarewave
22100,-0.991049926,squarewave
22101,1.0117235251685777,squarewave
22102,0.9744639681938475,squarewave
22103,1.010222811647183,squarewave
22104,1.0106116450803957,squarewave
22105,1.0319120747789772,squarewave
22106,-0.963329156,squarewave
22107,-0.989357762,squarewave
22108,-1.001528022,squarewave
22109,-0.961046937,squarewave
22110,-0.967061333,squarewave
22111,1.021548502684359,squarewave
22112,1.0156987980870888,squarewave
22113,0.9771149964635186,squarewave
22114,0.9619805159645313,squarewave
22115,0.9969891792318182,squarewave
22116,-0.979380053,squarewave
22117,-0.994355959,squarewave
22118,-1.044294153,squarewave
22119,-1.035913548,squarewave
22120,0.9826768747350683,squarewave
22121,0.961951005,squarewave
22122,1.0393902389429253,squarewave
22123,1.0453595794991573,squarewave
22124,1.0469841286934778,squarewave
22125,1.0290366695835211,squarewave
22126,-1.019231415,squarewave
22127,-0.992818746,squarewave
22128,-1.043030009,squarewave
22129,-0.998515209,squarewave
22130,-1.020173129,squarewave
22131,0.9524426040193193,squarewave
22132,1.0216716624182915,squarewave
22133,1.0467356279888598,squarewave
22134,1.011548734764675,squarewave
22135,0.9522948523593311,squarewave
22136,-1.010016488,squarewave
22137,-1.011463219,squarewave
22138,-1.013462951,squarewave
22139,-1.04812202,squarewave
22140,-1.024239957,squarewave
22141,0.9525726452082852,squarewave
22142,1.023270323981513,squarewave
22143,1.001250867209397,squarewave
22144,0.9513211475568297,squarewave
22145,-1.026965604,squarewave
22146,-1.039251634,squarewave
22147,-1.017818178,squarewave
22148,-0.956773926,squarewave
22149,-0.999135046,squarewave
22150,-1.009149109,squarewave
22151,0.9954133986459054,squarewave
22152,0.9927956436351413,squarewave
22153,1.0012357236185818,squarewave
22154,0.9808074062280068,squarewave
22155,1.0435147146189945,squarewave
22156,-1.046602239,squarewave
22157,-1.012839862,squarewave
22158,-0.993518136,squarewave
22159,-1.0387615,squarewave
22160,-1.048170152,squarewave
22161,0.9807069052581364,squarewave
22162,1.014149638652573,squarewave
22163,1.027537457873948,squarewave
22164,1.0390460553000784,squarewave
22165,1.0046666612519908,squarewave
22166,-0.993359573,squarewave
22167,-1.016906388,squarewave
22168,-0.97539668,squarewave
22169,-0.955556813,squarewave
22170,1.0367768392175933,squarewave
22171,1.0351951459491961,squarewave
22172,1.0442576082026596,squarewave
22173,1.0257138599070497,squarewave
22174,1.0371566743455154,squarewave
22175,0.9801796010976641,squarewave
22176,-0.996689923,squarewave
22177,-1.000752356,squarewave
22178,-1.000020586,squarewave
22179,-1.007340646,squarewave
22180,-1.014758691,squarewave
22181,1.0079612688233257,squarewave
22182,0.9744322500660965,squarewave
22183,0.9734889819887789,squarewave
22184,1.039517189312487,squarewave
22185,1.0492618220591112,squarewave
22186,-0.95163248,squarewave
22187,-1.034978156,squarewave
22188,-1.003067803,squarewave
22189,-1.008718191,squarewave
22190,-1.011940284,squarewave
22191,1.0138507868300706,squarewave
22192,0.9730016981945092,squarewave
22193,0.9984854816052798,squarewave
22194,1.0459337512601075,squarewave
22195,-0.972016742,squarewave
22196,-0.956132786,squarewave
22197,-0.979337036,squarewave
22198,-1.008451432,squarewave
22199,-0.975520847,squarewave
22200,-1.03114644,squarewave
22201,0.9980034152354369,squarewave
22202,1.0238487113265469,squarewave
22203,1.017416307090896,squarewave
22204,0.9834752538808514,squarewave
22205,0.9979312616232482,squarewave
22206,-1.011049004,squarewave
22207,-0.955657346,squarewave
22208,-1.027201009,squarewave
22209,-1.043549149,squarewave
22210,-1.020413679,squarewave
22211,1.0116390436272313,squarewave
22212,0.9747866045059403,squarewave
22213,1.0005931632839398,squarewave
22214,0.9596234700459633,squarewave
22215,1.0138428205923273,squarewave
22216,-0.960415114,squarewave
22217,-0.976611749,squarewave
22218,-0.990525921,squarewave
22219,-1.001679294,squarewave
22220,1.0058934,squarewave
22221,1.0478013789782308,squarewave
22222,1.0497427009707678,squarewave
22223,0.9938437635042271,squarewave
22224,0.9561690135710152,squarewave
22225,0.9810755191902226,squarewave
22226,-0.958162193,squarewave
22227,-1.020072045,squarewave
22228,-0.971495127,squarewave
22229,-0.998555508,squarewave
22230,-1.006559319,squarewave
22231,1.0469389181325508,squarewave
22232,1.0289656168231174,squarewave
22233,0.9609274065668523,squarewave
22234,0.9740098729704659,squarewave
22235,0.9785626917414227,squarewave
22236,-1.01345454,squarewave
22237,-1.025325349,squarewave
22238,-1.031753462,squarewave
22239,-1.040449863,squarewave
22240,-0.982608344,squarewave
22241,1.0010351144161442,squarewave
22242,1.005963434493382,squarewave
22243,1.043509447368977,squarewave
22244,1.0459475213843332,squarewave
22245,-0.977649952,squarewave
22246,-1.040444843,squarewave
22247,-0.97076444,squarewave
22248,-0.957132031,squarewave
22249,-1.011720905,squarewave
22250,-1.003240495,squarewave
22251,1.0405450225723163,squarewave
22252,1.0421879562412302,squarewave
22253,0.9521698509257448,squarewave
22254,0.9517754822411653,squarewave
22255,1.0214644462085745,squarewave
22256,-0.952208421,squarewave
22257,-1.015353219,squarewave
22258,-1.02056684,squarewave
22259,-1.030863146,squarewave
22260,-0.979872788,squarewave
22261,0.970538002,squarewave
22262,1.0432631174496607,squarewave
22263,0.9937385190597303,squarewave
22264,0.9989048198949464,squarewave
22265,0.9921147951926891,squarewave
22266,-1.047869351,squarewave
22267,-1.033452409,squarewave
22268,-0.959471251,squarewave
22269,-0.958532654,squarewave
22270,1.008403920758026,squarewave
22271,1.0088360771052833,squarewave
22272,0.9696464825777049,squarewave
22273,0.9624699117645396,squarewave
22274,1.0242451943303095,squarewave
22275,1.0179822104569636,squarewave
22276,-0.95145346,squarewave
22277,-0.978618897,squarewave
22278,-0.957375426,squarewave
22279,-0.99960876,squarewave
22280,-1.031762937,squarewave
22281,0.9548480519874806,squarewave
22282,0.9902065730344514,squarewave
22283,1.0388218696074392,squarewave
22284,1.0126240174459065,squarewave
22285,0.9762890676466255,squarewave
22286,-0.989286028,squarewave
22287,-0.996247678,squarewave
22288,-0.996176184,squarewave
22289,-0.987857895,squarewave
22290,-0.994916684,squarewave
22291,0.9905473585243613,squarewave
22292,0.967420571,squarewave
22293,0.9715248478864874,squarewave
22294,0.9800404265839481,squarewave
22295,-0.989651761,squarewave
22296,-0.968693868,squarewave
22297,-1.006077359,squarewave
22298,-1.0106243,squarewave
22299,-0.98036027,squarewave
22300,-1.047951637,squarewave
22301,1.037335444647726,squarewave
22302,1.0475375598406265,squarewave
22303,1.0458008833980728,squarewave
22304,0.9823075049051692,squarewave
22305,1.0115642485141558,squarewave
22306,-1.026326317,squarewave
22307,-0.980093366,squarewave
22308,-1.007634807,squarewave
22309,-0.980666553,squarewave
22310,-1.036067791,squarewave
22311,0.950690032,squarewave
22312,0.9563882246038042,squarewave
22313,0.9563066169637836,squarewave
22314,1.0404810540758052,squarewave
22315,0.9524492969856857,squarewave
22316,-0.959020605,squarewave
22317,-0.967063847,squarewave
22318,-0.971877455,squarewave
22319,-0.955222796,squarewave
22320,0.9511470425266013,squarewave
22321,1.0068982269961697,squarewave
22322,0.9929679657494476,squarewave
22323,0.9781846213778058,squarewave
22324,0.9906183575935479,squarewave
22325,1.028181251039836,squarewave
22326,-1.037143702,squarewave
22327,-0.980343252,squarewave
22328,-1.044770546,squarewave
22329,-0.969205743,squarewave
22330,-1.039324201,squarewave
22331,0.9580907565945186,squarewave
22332,0.9871971569310477,squarewave
22333,0.9682155392252644,squarewave
22334,1.037028663677301,squarewave
22335,1.0037778135782889,squarewave
22336,-1.031506135,squarewave
22337,-0.954391091,squarewave
22338,-0.993897086,squarewave
22339,-1.022957005,squarewave
22340,-1.048846337,squarewave
22341,1.0179528892929524,squarewave
22342,0.9970446606562424,squarewave
22343,0.9925942865936833,squarewave
22344,1.0341369938904612,squarewave
22345,-1.042058434,squarewave
22346,-1.005514341,squarewave
22347,-0.97303683,squarewave
22348,-0.974902659,squarewave
22349,-1.003272623,squarewave
22350,-0.964244268,squarewave
22351,1.0279600038045116,squarewave
22352,1.0158503948397193,squarewave
22353,0.9669050041727324,squarewave
22354,1.0175750582820509,squarewave
22355,1.0286695500149403,squarewave
22356,-0.968966726,squarewave
22357,-1.012717201,squarewave
22358,-0.992994496,squarewave
22359,-1.047083307,squarewave
22360,-1.02469006,squarewave
22361,1.0082871715486361,squarewave
22362,1.014617108015739,squarewave
22363,1.0220191190986214,squarewave
22364,1.0061639347764806,squarewave
22365,0.9578901720676393,squarewave
22366,-0.996202103,squarewave
22367,-1.01682684,squarewave
22368,-1.001726135,squarewave
22369,-1.049654458,squarewave
22370,1.0111097828770028,squarewave
22371,0.9881888363538742,squarewave
22372,1.0261742747668894,squarewave
22373,0.9916454880118482,squarewave
22374,0.9832077380423239,squarewave
22375,1.0444914201607056,squarewave
22376,-1.000799754,squarewave
22377,-1.00770674,squarewave
22378,-0.955785542,squarewave
22379,-0.95931884,squarewave
22380,-1.04524629,squarewave
22381,0.9704971170774722,squarewave
22382,0.9563157196040923,squarewave
22383,1.0368484992710398,squarewave
22384,0.9748697070248169,squarewave
22385,1.0352976941527816,squarewave
22386,-0.958217247,squarewave
22387,-1.005420328,squarewave
22388,-0.995900242,squarewave
22389,-1.019524549,squarewave
22390,-1.017044527,squarewave
22391,1.0140609885769076,squarewave
22392,0.9709846953897385,squarewave
22393,0.9997977123313255,squarewave
22394,0.9731760930210588,squarewave
22395,-0.968498246,squarewave
22396,-1.041606948,squarewave
22397,-0.956129981,squarewave
22398,-0.968768013,squarewave
22399,-0.99852641,squarewave
22400,-0.980105501,squarewave
22401,1.0167470565316008,squarewave
22402,0.9581964497062426,squarewave
22403,1.030580698724783,squarewave
22404,1.0254391534428655,squarewave
22405,0.9633156069721325,squarewave
22406,-0.960283448,squarewave
22407,-1.031582014,squarewave
22408,-0.976977523,squarewave
22409,-0.979855344,squarewave
22410,-1.025772301,squarewave
22411,0.9950275023972721,squarewave
22412,1.0337843544484226,squarewave
22413,1.009927992764901,squarewave
22414,0.9735080576548781,squarewave
22415,0.983986946,squarewave
22416,-1.00961444,squarewave
22417,-0.976554566,squarewave
22418,-0.963838448,squarewave
22419,-1.03630416,squarewave
22420,0.9612794159989637,squarewave
22421,1.0347349178552085,squarewave
22422,1.0220408503702532,squarewave
22423,1.0109318337157465,squarewave
22424,0.9506155926642446,squarewave
22425,0.9574125668248629,squarewave
22426,-0.965917285,squarewave
22427,-0.995445039,squarewave
22428,-0.980850202,squarewave
22429,-1.037575553,squarewave
22430,-1.013636646,squarewave
22431,1.0240183895216113,squarewave
22432,0.9652538731204611,squarewave
22433,0.9667685311909054,squarewave
22434,0.9710251019074412,squarewave
22435,0.9586086131957028,squarewave
22436,-0.999436333,squarewave
22437,-0.974297757,squarewave
22438,-0.968876938,squarewave
22439,-0.951553643,squarewave
22440,-0.960571359,squarewave
22441,0.9975768448813668,squarewave
22442,1.037516410142456,squarewave
22443,0.9719939721921289,squarewave
22444,1.025572286315073,squarewave
22445,-0.960416535,squarewave
22446,-0.977655237,squarewave
22447,-1.032069353,squarewave
22448,-0.993549536,squarewave
22449,-1.023227099,squarewave
22450,-1.04145936,squarewave
22451,1.0339510191910555,squarewave
22452,0.9850734644137058,squarewave
22453,1.047640468,squarewave
22454,1.0226396971879859,squarewave
22455,1.0049122719476953,squarewave
22456,-0.97857273,squarewave
22457,-1.01716549,squarewave
22458,-1.021741133,squarewave
22459,-0.977738576,squarewave
22460,-1.024288996,squarewave
22461,0.9842328551134275,squarewave
22462,1.005817841516665,squarewave
22463,1.026747280640823,squarewave
22464,0.9603826105768972,squarewave
22465,1.0048769552123549,squarewave
22466,-1.035493079,squarewave
22467,-1.035969321,squarewave
22468,-1.038498507,squarewave
22469,-0.997289591,squarewave
22470,1.0456682212907076,squarewave
22471,1.0433768988865366,squarewave
22472,1.0035267980807927,squarewave
22473,0.9757805909814419,squarewave
22474,1.0016607219914377,squarewave
22475,1.047675757619811,squarewave
22476,-1.049982181,squarewave
22477,-0.97531892,squarewave
22478,-1.020948579,squarewave
22479,-1.033733639,squarewave
22480,-1.027373445,squarewave
22481,0.9573104082567523,squarewave
22482,1.0212669626699087,squarewave
22483,0.9695703430493825,squarewave
22484,1.0003716634045199,squarewave
22485,1.0092769299710729,squarewave
22486,-0.976044973,squarewave
22487,-0.992735279,squarewave
22488,-1.029105251,squarewave
22489,-0.981863766,squarewave
22490,-1.027393074,squarewave
22491,0.9597859258892004,squarewave
22492,0.976807192,squarewave
22493,1.0455222531369017,squarewave
22494,1.0487200229140572,squarewave
22495,-0.994327186,squarewave
22496,-1.020678017,squarewave
22497,-0.957767248,squarewave
22498,-1.03256718,squarewave
22499,-1.034239483,squarewave
22500,-0.956370797,squarewave
22501,0.9761867900146073,squarewave
22502,0.9847480882541753,squarewave
22503,1.0125014222006126,squarewave
22504,1.0402854531123542,squarewave
22505,1.0048246022025709,squarewave
22506,-1.045153391,squarewave
22507,-0.952466388,squarewave
22508,-1.021131594,squarewave
22509,-1.024528767,squarewave
22510,-1.032792197,squarewave
22511,0.9671945278014524,squarewave
22512,1.0328031239963902,squarewave
22513,1.0202903628800832,squarewave
22514,0.9731994531571376,squarewave
22515,0.9995256563256028,squarewave
22516,-1.007111622,squarewave
22517,-0.993266511,squarewave
22518,-0.963514317,squarewave
22519,-0.990075941,squarewave
22520,1.0048825392196392,squarewave
22521,0.9898780718898263,squarewave
22522,0.9764847021912337,squarewave
22523,1.0145824716610368,squarewave
22524,0.9649542706677922,squarewave
22525,1.0279662615541978,squarewave
22526,-0.954520111,squarewave
22527,-1.001662594,squarewave
22528,-1.024378953,squarewave
22529,-0.984171707,squarewave
22530,-1.04009376,squarewave
22531,0.9665474964651796,squarewave
22532,0.98852293,squarewave
22533,1.0458990210344168,squarewave
22534,1.0014068221847992,squarewave
22535,1.0294270991981842,squarewave
22536,-0.995853138,squarewave
22537,-1.028341704,squarewave
22538,-1.002730218,squarewave
22539,-0.993447146,squarewave
22540,-0.952409559,squarewave
22541,0.9557826931750829,squarewave
22542,1.0069363727599903,squarewave
22543,0.986954673,squarewave
22544,1.001381651484255,squarewave
22545,-0.964406518,squarewave
22546,-0.957310588,squarewave
22547,-0.956897253,squarewave
22548,-0.97837012,squarewave
22549,-0.956135926,squarewave
22550,-1.026546759,squarewave
22551,1.0122531348032227,squarewave
22552,1.0160330942576965,squarewave
22553,1.0315148996230972,squarewave
22554,0.9688304443840041,squarewave
22555,0.9914583977121394,squarewave
22556,-0.956047933,squarewave
22557,-1.025470459,squarewave
22558,-1.005405728,squarewave
22559,-0.959884612,squarewave
22560,-1.013180502,squarewave
22561,1.0156651853875982,squarewave
22562,0.9893841933510381,squarewave
22563,0.9618007082421622,squarewave
22564,0.9868391696614531,squarewave
22565,1.0072287578957217,squarewave
22566,-1.039589152,squarewave
22567,-0.993163505,squarewave
22568,-1.045356708,squarewave
22569,-1.036051706,squarewave
22570,0.9658986487062725,squarewave
22571,1.0156251715839142,squarewave
22572,1.0446378836580976,squarewave
22573,0.9636342960616038,squarewave
22574,1.0430905332077844,squarewave
22575,0.9814843862294023,squarewave
22576,-0.99660026,squarewave
22577,-0.978624039,squarewave
22578,-0.985934615,squarewave
22579,-0.970680045,squarewave
22580,-1.020961821,squarewave
22581,0.9509802440120492,squarewave
22582,0.9989230107253302,squarewave
22583,1.0266257778685655,squarewave
22584,1.0190137389629057,squarewave
22585,1.0005222306212374,squarewave
22586,-1.020792906,squarewave
22587,-0.996819584,squarewave
22588,-1.045141513,squarewave
22589,-0.971201738,squarewave
22590,-1.037689638,squarewave
22591,0.9589894723226082,squarewave
22592,1.042786800853485,squarewave
22593,1.0277952762366684,squarewave
22594,0.9719573056361008,squarewave
22595,-0.972904367,squarewave
22596,-0.960116792,squarewave
