Time,Voltage,Label
undefined,-9.23201378529437,unknown
undefined,-9.299877846444279,unknown
undefined,-9.280635548253985,unknown
undefined,-9.401705665426629,unknown
undefined,-9.41531952372085,unknown
undefined,-9.418513065527328,unknown
undefined,-9.492376016001375,unknown
undefined,-9.582302534405923,unknown
undefined,-9.602105863175705,unknown
undefined,-9.726367254263037,unknown
undefined,-9.782380860495199,unknown
undefined,-9.802993361409886,unknown
undefined,-9.93328850223174,unknown
undefined,-9.927603238917918,unknown
undefined,-10.056764295267815,unknown
undefined,-10.046228813927582,unknown
undefined,-10.161195755150034,unknown
undefined,-10.20873568468597,unknown
undefined,-10.308416027872404,unknown
undefined,-10.347912599249257,unknown
undefined,-10.42490086264887,unknown
undefined,-10.382561360524992,unknown
undefined,-10.500222936407969,unknown
undefined,-10.531776234982866,unknown
undefined,-10.549914347398792,unknown
undefined,-10.596058293149476,unknown
undefined,-10.71527984240657,unknown
undefined,-10.719457439569723,unknown
undefined,-10.757825009808158,unknown
undefined,-10.769314606273278,unknown
undefined,-10.845683797899714,unknown
undefined,-10.852609168258736,unknown
undefined,-10.857837352323909,unknown
undefined,-10.873524510490515,unknown
undefined,-10.936076125752733,unknown
undefined,-10.946246939952728,unknown
undefined,-10.951799779835337,unknown
undefined,-10.939046666159777,unknown
undefined,-10.907643112683608,unknown
undefined,-10.978192932057794,unknown
undefined,-10.909689211754836,unknown
undefined,-10.887939865490775,unknown
undefined,-10.916280529934193,unknown
undefined,-10.94152193656797,unknown
undefined,-10.833868684232007,unknown
undefined,-10.843216421194612,unknown
undefined,-10.812492670240742,unknown
undefined,-10.750481325623383,unknown
undefined,-10.753853936346598,unknown
undefined,-10.687577995070257,unknown
undefined,-10.71784959608241,unknown
undefined,-10.588338488779891,unknown
undefined,-10.608015683912178,unknown
undefined,-10.502365008700957,unknown
undefined,-10.527382310267969,unknown
undefined,-10.454472168430232,unknown
undefined,-10.354950346149169,unknown
undefined,-10.366363437812655,unknown
undefined,-10.246860109483782,unknown
undefined,-10.209822794770401,unknown
undefined,-10.140005632430709,unknown
undefined,-10.100302751912182,unknown
undefined,-10.018348193819314,unknown
undefined,-9.911719452908327,unknown
undefined,-9.868148232751599,unknown
undefined,-9.77502359771639,unknown
undefined,-9.777811198503167,unknown
undefined,-9.68189845839745,unknown
undefined,-9.641278261244887,unknown
undefined,-9.566478039637081,unknown
undefined,-9.51562996491012,unknown
undefined,-9.418299727319644,unknown
undefined,-9.401430063591587,unknown
undefined,-9.323957600331802,unknown
undefined,-9.30412483315542,unknown
undefined,-9.244086238185439,unknown
undefined,-9.23250133081489,unknown
undefined,-9.158956758886827,unknown
undefined,-9.190668180852182,unknown
undefined,-9.061689898506424,unknown
undefined,-9.065529065912536,unknown
undefined,-9.07767615527222,unknown
undefined,-8.988950413383352,unknown
undefined,-9.02267814853591,unknown
undefined,-8.97932162868133,unknown
undefined,-9.013225568249876,unknown
undefined,-8.946024012147046,unknown
undefined,-8.99735880265675,unknown
undefined,-8.970464924304938,unknown
undefined,-8.970946372008589,unknown
undefined,-9.007179749411,unknown
undefined,-8.983798271780733,unknown
undefined,-8.933509501538268,unknown
undefined,-9.033871680870053,unknown
undefined,-8.990024725518973,unknown
undefined,-9.048087146558608,unknown
undefined,-9.057876804019125,unknown
undefined,-9.102165972465569,unknown
undefined,-9.176747796127918,unknown
undefined,-9.189544086605864,unknown
undefined,-9.183586021795149,unknown
undefined,-9.276459900721479,unknown
undefined,-9.281286705825229,unknown
undefined,-9.344695101676603,unknown
undefined,-9.422550456390482,unknown
undefined,-9.45255708905602,unknown
undefined,-9.479255407623066,unknown
undefined,-9.605326569095512,unknown
undefined,-9.67871424639466,unknown
undefined,-9.689090113018269,unknown
undefined,-9.79847609284008,unknown
undefined,-9.794495746180402,unknown
undefined,-9.881174989221844,unknown
undefined,-9.93111530378726,unknown
undefined,-9.984686113478855,unknown
undefined,-10.051270487131672,unknown
undefined,-10.0880576475026,unknown
undefined,-10.201632281673524,unknown
undefined,-10.244996650127812,unknown
undefined,-10.316477458218685,unknown
undefined,-10.413094813330472,unknown
undefined,-10.41649180709102,unknown
undefined,-10.529202443706282,unknown
undefined,-10.55496772968127,unknown
undefined,-10.626207798087632,unknown
undefined,-10.612659355587821,unknown
undefined,-10.648412933790693,unknown
undefined,-10.722194350198604,unknown
undefined,-10.795753358682198,unknown
undefined,-10.802758912105869,unknown
undefined,-10.779219753603561,unknown
undefined,-10.813382622834727,unknown
undefined,-10.856811792127575,unknown
undefined,-10.916109164288567,unknown
undefined,-10.890831502678246,unknown
undefined,-10.907838652238684,unknown
undefined,-10.898983845902684,unknown
undefined,-10.966628993639038,unknown
undefined,-10.949506049392886,unknown
undefined,-10.978152553757958,unknown
undefined,-10.973779999258843,unknown
undefined,-10.897284318136474,unknown
undefined,-10.914879541785474,unknown
undefined,-10.93200496043885,unknown
undefined,-10.831748387702287,unknown
undefined,-10.860126300552281,unknown
undefined,-10.798903789188124,unknown
undefined,-10.766179110402131,unknown
undefined,-10.709049316962599,unknown
undefined,-10.673056523090892,unknown
undefined,-10.632815971078244,unknown
undefined,-10.683837107186841,unknown
undefined,-10.558560304075494,unknown
undefined,-10.51507185933486,unknown
undefined,-10.456887762465886,unknown
undefined,-10.39921602290508,unknown
undefined,-10.422494420331137,unknown
undefined,-10.278540160544875,unknown
undefined,-10.22352513341319,unknown
undefined,-10.232361602736974,unknown
undefined,-10.111037684807775,unknown
undefined,-10.055110915459311,unknown
undefined,-10.022052332196344,unknown
undefined,-9.905866991876362,unknown
undefined,-9.92842999699553,unknown
undefined,-9.842757164995366,unknown
undefined,-9.738089734058324,unknown
undefined,-9.701193546155924,unknown
undefined,-9.602099273532255,unknown
undefined,-9.542251688200151,unknown
undefined,-9.551073410402802,unknown
undefined,-9.455823989387532,unknown
undefined,-9.39279647960672,unknown
undefined,-9.365626473694286,unknown
undefined,-9.289519652291565,unknown
undefined,-9.224692705995091,unknown
undefined,-9.199465029423509,unknown
undefined,-9.20775306611021,unknown
undefined,-9.123361248631136,unknown
undefined,-9.13885439567322,unknown
undefined,-9.10157887080347,unknown
undefined,-9.014910984526647,unknown
undefined,-9.070083551671226,unknown
undefined,-8.979338654549519,unknown
undefined,-8.97894353064711,unknown
undefined,-8.94584402577716,unknown
undefined,-8.944455743954897,unknown
undefined,-8.923280117931208,unknown
undefined,-8.954044406198552,unknown
undefined,-8.940031178592008,unknown
undefined,-8.9404402894934,unknown
undefined,-8.924226787934602,unknown
undefined,-9.025096391973495,unknown
undefined,-9.000809323315245,unknown
undefined,-8.984127186872872,unknown
undefined,-9.021825343015808,unknown
undefined,-9.073604856787753,unknown
undefined,-9.068102329593982,unknown
undefined,-9.156160466185588,unknown
undefined,-9.226066855137473,unknown
undefined,-9.248597443352496,unknown
undefined,-9.236502681569217,unknown
undefined,-9.293735099810208,unknown
undefined,-9.343768985230996,unknown
undefined,-9.431790860973642,unknown
undefined,-9.456595614237893,unknown
undefined,-9.491999247681138,unknown
undefined,-9.549150882402143,unknown
undefined,-9.618747812179478,unknown
undefined,-9.730516678289625,unknown
undefined,-9.791708145461257,unknown
undefined,-9.860872615605965,unknown
undefined,-9.858573494660378,unknown
undefined,-9.91732645983636,unknown
undefined,-10.020409114094639,unknown
undefined,-10.069408854881981,unknown
undefined,-10.170118860337137,unknown
undefined,-10.213646916834756,unknown
undefined,-10.256458666794039,unknown
undefined,-10.329027527825977,unknown
undefined,-10.41368586456033,unknown
undefined,-10.435337611553704,unknown
undefined,-10.461694847683637,unknown
undefined,-10.551584078659918,unknown
undefined,-10.634697245927581,unknown
undefined,-10.62210343820998,unknown
undefined,-10.671887109817353,unknown
undefined,-10.753029016965993,unknown
undefined,-10.76771304258584,unknown
undefined,-10.832800564190771,unknown
undefined,-10.862060720489936,unknown
undefined,-10.844615654401322,unknown
undefined,-10.837255447989529,unknown
undefined,-10.853398337209434,unknown
undefined,-10.938928679725178,unknown
undefined,-10.975909728939822,unknown
undefined,-10.970332693337525,unknown
undefined,-10.982611814439135,unknown
undefined,-10.931409385605221,unknown
undefined,-10.930209417066418,unknown
undefined,-10.951215073431987,unknown
undefined,-10.890280419753365,unknown
undefined,-10.880964054291645,unknown
undefined,-10.884396976965716,unknown
undefined,-10.841029059456936,unknown
undefined,-10.893210399378566,unknown
undefined,-10.81812805848793,unknown
undefined,-10.756216737568357,unknown
undefined,-10.75013625558019,unknown
undefined,-10.726294977242814,unknown
undefined,-10.705214785910071,unknown
undefined,-10.613526239376721,unknown
undefined,-10.576952816589689,unknown
undefined,-10.534632638913404,unknown
undefined,-10.484146958815083,unknown
undefined,-10.423921058412411,unknown
undefined,-10.37909194264977,unknown
undefined,-10.282048662606378,unknown
undefined,-10.212834108371094,unknown
undefined,-10.187016002037305,unknown
undefined,-10.177086741346704,unknown
undefined,-10.031999364006184,unknown
undefined,-9.98946518820274,unknown
undefined,-9.951524200666672,unknown
undefined,-9.87784237215278,unknown
undefined,-9.849066894323098,unknown
undefined,-9.755173985477848,unknown
undefined,-9.687715552665061,unknown
undefined,-9.647506704174022,unknown
undefined,-9.630312096850771,unknown
undefined,-9.493606618347874,unknown
undefined,-9.433984453557953,unknown
undefined,-9.453386987853452,unknown
undefined,-9.367134645109306,unknown
undefined,-9.31068279050423,unknown
undefined,-9.237226752594257,unknown
undefined,-9.241776167931594,unknown
undefined,-9.212789927665776,unknown
undefined,-9.168869642922836,unknown
undefined,-9.09509894300211,unknown
undefined,-9.046709782203086,unknown
undefined,-9.001124892619874,unknown
undefined,-8.981022197715149,unknown
undefined,-8.989576316456795,unknown
undefined,-8.988369293368212,unknown
undefined,-8.918342030034287,unknown
undefined,-8.978599387951078,unknown
undefined,-8.92398619522,unknown
undefined,-8.950317270484632,unknown
undefined,-8.985742907295752,unknown
undefined,-8.956560805908282,unknown
undefined,-8.995848408516629,unknown
undefined,-8.958068089567751,unknown
undefined,-8.98554931887115,unknown
undefined,-9.027260971782193,unknown
undefined,-9.087203994729677,unknown
undefined,-9.044305366019753,unknown
undefined,-9.083005640704165,unknown
undefined,-9.103470450597325,unknown
undefined,-9.217739509276946,unknown
undefined,-9.243325935592267,unknown
undefined,-9.250756539155839,unknown
undefined,-9.311100440800443,unknown
undefined,-9.336073691950716,unknown
undefined,-9.434341472450502,unknown
undefined,-9.49720151685893,unknown
undefined,-9.492454545728766,unknown
undefined,-9.602545170258155,unknown
undefined,-9.604443130512495,unknown
undefined,-9.684652649051225,unknown
undefined,-9.798788549430729,unknown
undefined,-9.86790773348184,unknown
undefined,-9.849200598379577,unknown
undefined,-9.930792330023616,unknown
undefined,-9.96633684277084,unknown
undefined,-10.089755204291526,unknown
undefined,-10.176737505208314,unknown
undefined,-10.166488484807484,unknown
undefined,-10.217141716052001,unknown
undefined,-10.36006746479708,unknown
undefined,-10.361423038006473,unknown
undefined,-10.458333989850345,unknown
undefined,-10.501698776170597,unknown
undefined,-10.545197924836359,unknown
undefined,-10.619155673524704,unknown
undefined,-10.665972114758436,unknown
undefined,-10.678271060195167,unknown
undefined,-10.713071376285638,unknown
undefined,-10.736146057744742,unknown
undefined,-10.769374041836318,unknown
undefined,-10.78265645007321,unknown
undefined,-10.820939814374738,unknown
undefined,-10.83260817565132,unknown
undefined,-10.91437082470755,unknown
undefined,-10.948030252897617,unknown
undefined,-10.964393519861742,unknown
undefined,-10.975978414129616,unknown
undefined,-10.982068797761688,unknown
undefined,-10.949355755377667,unknown
undefined,-10.963891042998629,unknown
undefined,-10.910287124507265,unknown
undefined,-10.927159594396903,unknown
undefined,-10.885943766924056,unknown
undefined,-10.941752414006485,unknown
undefined,-10.86624734698037,unknown
undefined,-10.90417435518728,unknown
undefined,-10.817296243781033,unknown
undefined,-10.765136285079032,unknown
undefined,-10.79357663423508,unknown
undefined,-10.682572307732006,unknown
undefined,-10.64600689340992,unknown
undefined,-10.649798436110352,unknown
undefined,-10.587957154197198,unknown
undefined,-10.495198694966648,unknown
undefined,-10.506822163522816,unknown
undefined,-10.456705675734122,unknown
undefined,-10.371851415318046,unknown
undefined,-10.295491211443519,unknown
undefined,-10.229894285396181,unknown
undefined,-10.22590019616304,unknown
undefined,-10.105389011423418,unknown
undefined,-10.036374081416078,unknown
undefined,-9.977798710776952,unknown
undefined,-9.94256557751678,unknown
undefined,-9.853676152514268,unknown
undefined,-9.816974859383535,unknown
undefined,-9.761498930462276,unknown
undefined,-9.71280072407294,unknown
undefined,-9.643376561339153,unknown
undefined,-9.547967482787195,unknown
undefined,-9.476106099655983,unknown
undefined,-9.461485063787471,unknown
undefined,-9.371894803558499,unknown
undefined,-9.36799419443562,unknown
undefined,-9.276729131531663,unknown
undefined,-9.305195294390298,unknown
undefined,-9.213100062854842,unknown
undefined,-9.200355005003916,unknown
undefined,-9.09522184352694,unknown
undefined,-9.108751818818176,unknown
undefined,-9.102804107638617,unknown
undefined,-9.00819126737139,unknown
undefined,-9.037960517087361,unknown
undefined,-9.028139625438888,unknown
undefined,-9.016137915312722,unknown
undefined,-8.983799298389691,unknown
undefined,-8.988723310707195,unknown
undefined,-8.988990859576862,unknown
undefined,-8.952967538238543,unknown
undefined,-8.951126304655077,unknown
undefined,-9.00556432736058,unknown
undefined,-8.941711059220705,unknown
undefined,-8.98127702389268,unknown
undefined,-9.003218615025308,unknown
undefined,-9.059494226927614,unknown
undefined,-9.013422885324951,unknown
undefined,-9.028920333454861,unknown
undefined,-9.116059359922431,unknown
undefined,-9.131161602383086,unknown
undefined,-9.224463286124816,unknown
undefined,-9.225191965148761,unknown
undefined,-9.294354156425804,unknown
undefined,-9.358613717028843,unknown
undefined,-9.316504903664931,unknown
undefined,-9.424420428924188,unknown
undefined,-9.483613128584583,unknown
undefined,-9.485797948398533,unknown
undefined,-9.619203702342496,unknown
undefined,-9.606452556228735,unknown
undefined,-9.666097035218963,unknown
undefined,-9.733642165948291,unknown
undefined,-9.817991665689748,unknown
undefined,-9.84078898832365,unknown
undefined,-9.97911645210679,unknown
undefined,-10.02485310135986,unknown
undefined,-10.07347328592596,unknown
undefined,-10.113675180738536,unknown
undefined,-10.157912939028929,unknown
undefined,-10.247066615116967,unknown
undefined,-10.28763616848971,unknown
undefined,-10.380594000599949,unknown
undefined,-10.39635022280172,unknown
undefined,-10.463361271797039,unknown
undefined,-10.519877025831999,unknown
undefined,-10.615260962488474,unknown
undefined,-10.616510870412672,unknown
undefined,-10.678262582867045,unknown
undefined,-10.754264666462257,unknown
undefined,-10.754786221499549,unknown
undefined,-10.79976388933382,unknown
undefined,-10.812440822148647,unknown
undefined,-10.8454145344786,unknown
undefined,-10.87118034045093,unknown
undefined,-10.91583377129817,unknown
undefined,-10.91924042132386,unknown
undefined,-10.910830944562896,unknown
undefined,-10.943047876790882,unknown
undefined,-10.97726965204277,unknown
undefined,-10.962131140952632,unknown
undefined,-10.918285766719052,unknown
undefined,-10.974446819146156,unknown
undefined,-10.956323231039796,unknown
undefined,-10.902902354661482,unknown
undefined,-10.933325770460753,unknown
undefined,-10.923297422076763,unknown
undefined,-10.820001421841978,unknown
undefined,-10.840185755488557,unknown
undefined,-10.756801457416366,unknown
undefined,-10.779124922528213,unknown
undefined,-10.75136023604697,unknown
undefined,-10.656828840166114,unknown
undefined,-10.674756453440676,unknown
undefined,-10.605885991212626,unknown
undefined,-10.586456870219857,unknown
undefined,-10.441417292646234,unknown
undefined,-10.390769538917416,unknown
undefined,-10.344604338357499,unknown
undefined,-10.292472829137322,unknown
undefined,-10.288146992956209,unknown
undefined,-10.14886453524419,unknown
undefined,-10.1628871179719,unknown
undefined,-10.029134938372003,unknown
undefined,-9.988562905524384,unknown
undefined,-9.923370476679795,unknown
undefined,-9.877932217762678,unknown
undefined,-9.831202001323526,unknown
undefined,-9.738727015384304,unknown
undefined,-9.696041743188013,unknown
undefined,-9.678597020208816,unknown
undefined,-9.569751398182392,unknown
undefined,-9.563433607431795,unknown
undefined,-9.467946873918677,unknown
undefined,-9.460139324088585,unknown
undefined,-9.405795438460293,unknown
undefined,-9.281485635995548,unknown
undefined,-9.242484411088684,unknown
undefined,-9.20911653938034,unknown
undefined,-9.131395070393662,unknown
undefined,-9.181336759482573,unknown
undefined,-9.146557164440052,unknown
undefined,-9.058112962767385,unknown
undefined,-9.039067600288918,unknown
undefined,-9.055512879777796,unknown
undefined,-8.976772114196125,unknown
undefined,-8.958234843185062,unknown
undefined,-9.015931521662168,unknown
undefined,-8.909387393071272,unknown
undefined,-8.95124396160591,unknown
undefined,-8.97277607765074,unknown
undefined,-8.975650403620502,unknown
undefined,-8.914750382024664,unknown
undefined,-8.94578612503267,unknown
undefined,-8.933993768238919,unknown
undefined,-8.957606931339532,unknown
undefined,-8.976760576402778,unknown
undefined,-9.075978231606264,unknown
undefined,-9.044348747620047,unknown
undefined,-9.146490490222567,unknown
undefined,-9.096446366592179,unknown
undefined,-9.173609857651286,unknown
undefined,-9.233779774120627,unknown
undefined,-9.22305447248841,unknown
undefined,-9.280700179904441,unknown
undefined,-9.367191972444814,unknown
undefined,-9.444518482283854,unknown
undefined,-9.440303986652657,unknown
undefined,-9.541648931285488,unknown
undefined,-9.615347070648426,unknown
undefined,-9.624717705124485,unknown
undefined,-9.723395522242248,unknown
undefined,-9.735459184291685,unknown
undefined,-9.794208331573445,unknown
undefined,-9.856341859435332,unknown
undefined,-9.920158744603638,unknown
undefined,-9.974884638142251,unknown
undefined,-10.0556096750138,unknown
undefined,-10.122085854923185,unknown
undefined,-10.223317244088737,unknown
undefined,-10.231957434760556,unknown
undefined,-10.302475995755838,unknown
undefined,-10.356707542632304,unknown
undefined,-10.409675422300323,unknown
undefined,-10.528589591926222,unknown
undefined,-10.502627764688588,unknown
undefined,-10.557947839068076,unknown
undefined,-10.587799966303843,unknown
undefined,-10.679399100933205,unknown
undefined,-10.680911774028134,unknown
undefined,-10.74555501272611,unknown
undefined,-10.757378933052598,unknown
undefined,-10.844933064564735,unknown
undefined,-10.901080852037456,unknown
undefined,-10.889600835337024,unknown
undefined,-10.929359590307087,unknown
undefined,-10.966990398349722,unknown
undefined,-10.969157316267973,unknown
undefined,-10.971638269126847,unknown
undefined,-10.907869492492477,unknown
undefined,-10.948314071336771,unknown
undefined,-10.906654445933931,unknown
undefined,-10.927101121119286,unknown
undefined,-10.980793532557046,unknown
undefined,-10.940203704063704,unknown
undefined,-10.910625480626232,unknown
undefined,-10.928365465583004,unknown
undefined,-10.820764110868973,unknown
undefined,-10.832892455014914,unknown
undefined,-10.795171591933537,unknown
undefined,-10.725237765085273,unknown
undefined,-10.717694044212022,unknown
undefined,-10.723633466325067,unknown
undefined,-10.612550436268759,unknown
undefined,-10.619043656052233,unknown
undefined,-10.586100121985075,unknown
undefined,-10.463231257552692,unknown
undefined,-10.395317540387211,unknown
undefined,-10.325807439721126,unknown
undefined,-10.290809001846569,unknown
undefined,-10.218327755946916,unknown
undefined,-10.17224479867564,unknown
undefined,-10.186055349317032,unknown
undefined,-10.096380465394157,unknown
undefined,-9.987375936876024,unknown
undefined,-9.94419389707326,unknown
undefined,-9.920244398252704,unknown
undefined,-9.841462944957133,unknown
undefined,-9.77688621676475,unknown
undefined,-9.72187485847579,unknown
undefined,-9.606811819306118,unknown
undefined,-9.54797992142937,unknown
undefined,-9.510096094327015,unknown
undefined,-9.486656796048127,unknown
undefined,-9.414703604486295,unknown
undefined,-9.327714221249444,unknown
undefined,-9.296040935898446,unknown
undefined,-9.265748014423096,unknown
undefined,-9.187746164765846,unknown
undefined,-9.164818144063608,unknown
undefined,-9.098631731668561,unknown
undefined,-9.096929374136154,unknown
undefined,-9.056345975471569,unknown
undefined,-9.066236932036151,unknown
undefined,-8.973250636455042,unknown
undefined,-8.967690231626547,unknown
undefined,-9.028034219484587,unknown
undefined,-8.95345484413512,unknown
undefined,-9.004374335321142,unknown
undefined,-8.923708458345853,unknown
undefined,-8.921263574323595,unknown
undefined,-8.921904917606284,unknown
undefined,-8.989935390215638,unknown
undefined,-8.925042559728709,unknown
undefined,-8.981454018709929,unknown
undefined,-9.001060347930489,unknown
undefined,-8.97166800172648,unknown
undefined,-9.057720369476527,unknown
undefined,-9.054384530182702,unknown
undefined,-9.137352163894496,unknown
undefined,-9.094775787646283,unknown
undefined,-9.173254484929197,unknown
undefined,-9.249065020636838,unknown
undefined,-9.268396410364177,unknown
undefined,-9.357426249035525,unknown
undefined,-9.339346495159027,unknown
undefined,-9.382739672544242,unknown
undefined,-9.45670812369744,unknown
undefined,-9.489132310330161,unknown
undefined,-9.535411390769024,unknown
undefined,-9.676572226052155,unknown
undefined,-9.65235008844207,unknown
undefined,-9.729070488074031,unknown
undefined,-9.783995859854315,unknown
undefined,-9.85940960214586,unknown
undefined,-9.942409761399526,unknown
undefined,-9.99490505338143,unknown
undefined,-10.082924080201867,unknown
undefined,-10.161772860997488,unknown
undefined,-10.208765907524809,unknown
undefined,-10.284750184857213,unknown
undefined,-10.3538351354966,unknown
undefined,-10.402694568178655,unknown
undefined,-10.385549608842798,unknown
undefined,-10.521131056785185,unknown
undefined,-10.535713379482628,unknown
undefined,-10.551624259594956,unknown
undefined,-10.637215749552375,unknown
undefined,-10.633203476684601,unknown
undefined,-10.697132785923433,unknown
undefined,-10.785183138300633,unknown
undefined,-10.814964305610442,unknown
undefined,-10.810046842584587,unknown
undefined,-10.82336544697895,unknown
undefined,-10.843323450255298,unknown
undefined,-10.892272506409201,unknown
undefined,-10.928738916783221,unknown
undefined,-10.969517048531635,unknown
undefined,-10.89292892632351,unknown
undefined,-10.90688034443946,unknown
undefined,-10.986997793999848,unknown
undefined,-10.90816082942161,unknown
undefined,-10.91120687535268,unknown
undefined,-10.890485151058819,unknown
undefined,-10.944983575650271,unknown
undefined,-10.93616009478157,unknown
undefined,-10.872926556732308,unknown
undefined,-10.840084204268816,unknown
undefined,-10.807558590734592,unknown
undefined,-10.76504757191126,unknown
undefined,-10.7721178612001,unknown
undefined,-10.710729587565869,unknown
undefined,-10.653385175550262,unknown
undefined,-10.593428351356197,unknown
undefined,-10.629353241121398,unknown
undefined,-10.582481740182171,unknown
undefined,-10.530476906338958,unknown
undefined,-10.464372041961388,unknown
undefined,-10.339977197316829,unknown
undefined,-10.281115323353966,unknown
undefined,-10.250788086390243,unknown
undefined,-10.176079246385617,unknown
undefined,-10.14048987509608,unknown
undefined,-10.093243597594865,unknown
undefined,-10.040802108497031,unknown
undefined,-9.92480450437215,unknown
undefined,-9.92342124972886,unknown
undefined,-9.817138962107043,unknown
undefined,-9.780549815765173,unknown
undefined,-9.658751791590307,unknown
undefined,-9.684931469549651,unknown
undefined,-9.619683760632444,unknown
undefined,-9.54135081573062,unknown
undefined,-9.496932363218932,unknown
undefined,-9.393331822190365,unknown
undefined,-9.359868786202084,unknown
undefined,-9.282635044356933,unknown
undefined,-9.284243025140313,unknown
undefined,-9.207868833415779,unknown
undefined,-9.173616992009048,unknown
undefined,-9.17726402188594,unknown
undefined,-9.103793556261389,unknown
undefined,-9.099243089287025,unknown
undefined,-9.029687619869012,unknown
undefined,-9.038274900482419,unknown
undefined,-8.964204890411231,unknown
undefined,-8.995647687118957,unknown
undefined,-8.977603521415736,unknown
undefined,-8.972552283037082,unknown
undefined,-8.934276972610341,unknown
undefined,-8.96836142282045,unknown
undefined,-8.944255747003423,unknown
undefined,-9.007048229142097,unknown
undefined,-8.928142528654154,unknown
undefined,-8.971109178204065,unknown
undefined,-8.969755836024122,unknown
undefined,-8.99498687234096,unknown
undefined,-9.057906850960308,unknown
undefined,-9.04503708267539,unknown
undefined,-9.130009644647306,unknown
undefined,-9.180499209237254,unknown
undefined,-9.21167323197448,unknown
undefined,-9.216598451878971,unknown
undefined,-9.259585251916361,unknown
undefined,-9.339652124807795,unknown
undefined,-9.396013494660869,unknown
undefined,-9.406119830030555,unknown
undefined,-9.439849737788949,unknown
undefined,-9.50221817239354,unknown
undefined,-9.560952382651212,unknown
undefined,-9.662284877100152,unknown
undefined,-9.69037175629585,unknown
undefined,-9.792323375879613,unknown
undefined,-9.78240927416733,unknown
undefined,-9.894347610115556,unknown
undefined,-9.99148997350201,unknown
undefined,-10.062750491447483,unknown
undefined,-10.038069584506054,unknown
undefined,-10.103157504661652,unknown
undefined,-10.151281380384543,unknown
undefined,-10.282167019320775,unknown
undefined,-10.306466431246156,unknown
undefined,-10.379274428725516,unknown
undefined,-10.40784799059834,unknown
undefined,-10.517732700505556,unknown
undefined,-10.565329601389177,unknown
undefined,-10.571869517650208,unknown
undefined,-10.613072034075103,unknown
